,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
522,7541,3679,385,46,2,290,66,31,32,40,150059.6,5936.980078125,-0.5109626650810242,3294516215808.0,764588261376.0
523,7813,3811,1008,13,3,484,61,2,30,0,183013.45,5809.733203125,-0.49147269129753113,6538703929344.0,597835448320.0
524,1781,3676,14,9,0,736,3,98,89,30,113370.3,10326.7515625,-0.15086928009986877,408565809152.0,682975690752.0
525,7942,2556,383,8,2,7661,45,65,35,27,117192.5125,6518.39453125,-0.42279288172721863,3622976356352.0,688552607744.0
526,8182,348,1548,35,3,731,25,15,56,7,197969.1625,6883.8671875,-0.33392682671546936,9376749322240.0,465710415872.0
527,250,3724,8,1262,31,7454,97,50,19,15,109481.325,5170.21953125,-0.6070867776870728,356401938432.0,3044009836544.0
528,7947,3842,1024,1,0,3555,3,62,52,3,159590.7375,8535.8671875,-0.22501708567142487,6755980410880.0,362494853120.0
529,394,348,20,2,1,7122,3,53,3,0,215404.825,10430.459375,0.13155004382133484,430798045184.0,427184553984.0
530,1646,3805,61,1738,2,543,100,40,4,17,124927.575,5354.965234375,-0.6382995843887329,618664361984.0,2465259585536.0
531,8161,3650,508,23,1,7576,22,67,26,4,134204.475,7636.8734375,-0.3208535313606262,4297999515648.0,516492165120.0
532,8178,272,29,818,0,5535,100,85,96,41,78278.475,5721.7546875,-0.6456199288368225,1774022950912.0,1794570190848.0
533,237,213,3,58,2,609,99,24,24,38,165101.6375,6161.0453125,-0.45669782161712646,78833278976.0,1070265663488.0
534,7322,3922,124,47,3,570,17,99,91,27,75734.31875,7093.9640625,-0.301039457321167,1930287120384.0,729307283456.0
535,7934,477,1659,0,0,728,97,17,3,1,166289.55,5871.287890625,-0.6338322758674622,9901789151232.0,761268011008.0
536,235,3874,32,1,0,2784,3,83,43,0,152799.225,10734.9984375,-0.04254882037639618,306309103616.0,561591484416.0
537,6184,3904,3,453,6,7428,96,66,91,46,84328.425,4762.49375,-0.6437453031539917,1362844057600.0,1552053436416.0
538,274,3778,2,230,62,540,95,64,27,49,96825.64375,5325.9265625,-0.5878626108169556,77637140480.0,3280766763008.0
539,7802,3843,635,1,0,546,2,1,12,2,277953.475,8716.08671875,-0.21372392773628235,4629290024960.0,131207118848.0
540,7538,428,15,30,3,290,2,32,25,39,192253.75,7651.3234375,-0.2215433567762375,1399594549248.0,406381756416.0
541,8182,3747,35,28,3,1371,57,9,39,6,177410.8625,5913.60546875,-0.47477635741233826,1653536718848.0,619235180544.0
542,8469,2399,799,13,2,3687,2,15,34,30,223128.975,7753.96875,-0.23795606195926666,5699665920000.0,295848312832.0
543,7924,3868,755,15,3,485,33,1,39,0,210631.05,6632.584375,-0.37065809965133667,5262703329280.0,435521585152.0
544,7981,3709,1538,9,6,7521,65,48,32,2,122256.0,5658.73671875,-0.5109890103340149,9538257289216.0,844942737408.0
545,26,3803,11,7,7,799,31,1,36,50,230764.425,7246.55859375,-0.2875653803348541,89993625600.0,637412376576.0
546,7786,351,44,202,2,7120,100,54,3,8,100805.75,4968.7703125,-0.653786838054657,1840404496384.0,1114084081664.0
547,6518,3877,1140,1,2,7986,0,26,36,4,207430.7875,7852.86171875,-0.22597786784172058,7262782357504.0,278035791872.0
548,2,3746,3,9,1,353,5,62,9,86,192669.3,10293.659375,0.008716744370758533,28585598976.0,614538870784.0
549,7941,380,908,15,3,293,48,2,3,29,197129.4125,6252.128125,-0.4293613135814667,6042018119680.0,551324811264.0
550,7717,321,31,49,0,3478,61,29,11,2,188239.075,7289.86015625,-0.4424264430999756,1628972908544.0,640132775936.0
551,7690,3839,960,6,0,3484,31,62,52,0,144318.8,7724.55,-0.3472398817539215,6380972408832.0,528144400384.0
552,8836,3917,387,47,3,574,23,99,27,28,73796.44375,6916.2515625,-0.32853469252586365,3540550680576.0,722239029248.0
553,8166,2466,995,15,1,647,22,61,2,7,144763.3,7671.565625,-0.31658485531806946,6539539120128.0,485104418816.0
554,269,3822,49,253,35,6911,98,46,0,46,113291.55,5141.953125,-0.6127007007598877,549820825600.0,2322482069504.0
555,7818,3901,1815,63,2,515,98,26,39,3,129327.7375,4918.73671875,-0.6507285237312317,10672543891456.0,904351186944.0
556,1562,3804,8,1,0,671,1,13,20,0,312287.425,10606.0375,-0.12392137944698334,337351049216.0,188264939520.0
557,8181,3792,507,5,0,485,5,17,15,2,245340.15,8628.85546875,-0.22665342688560486,4037681348608.0,208792846336.0
558,7837,3763,387,17,0,607,26,2,28,0,254834.8,8048.3875,-0.31800419092178345,3367847854080.0,301593722880.0
559,59,460,3,122,3,226,0,62,21,6,156788.525,8377.1078125,-0.07603258639574051,33875197952.0,623144337408.0
560,1785,2466,16,23,1,4445,6,81,88,5,138115.225,9464.8671875,-0.1485080122947693,554806411264.0,601694273536.0
561,6473,3773,1276,1,2,1496,93,10,37,3,152127.125,5114.891796875,-0.6279079914093018,7714514141184.0,778180493312.0
562,7560,2276,1987,0,1,285,7,2,31,7,256062.45,8103.1015625,-0.2504916191101074,11499879792640.0,211347128320.0
563,6436,3811,780,14,3,544,33,1,91,0,211030.225,6642.97109375,-0.3690671920776367,5133823377408.0,463740338176.0
564,7926,3939,627,0,2,1637,62,9,25,62,180141.2,6003.9875,-0.49564674496650696,4649716285440.0,659486539776.0
565,7690,210,911,3,1,7475,61,5,56,10,202570.5125,6557.01171875,-0.46941444277763367,6275683319808.0,567977836544.0
566,7914,3757,451,45,7,7460,33,97,28,1,73358.3375,6611.53125,-0.3725668489933014,3958930145280.0,863471665152.0
567,506,3757,16,0,1,352,2,14,17,1,296128.125,10178.1546875,-0.05596066266298294,182845440000.0,234552098816.0
568,2,300,15,1,1,412,2,63,0,6,200191.5625,10817.7609375,0.21277841925621033,92177924096.0,499617955840.0
569,7867,3922,900,32,3,561,17,27,27,2,186235.6,7114.3296875,-0.301066130399704,5997954334720.0,429674070016.0
570,8073,3811,34,1019,3,7682,100,46,3,42,101699.525,4626.5546875,-0.6618648171424866,1859666837504.0,1854059970560.0
571,196,450,0,62,2,866,1,54,22,21,183864.7,8997.971875,-0.03428085148334503,65711349760.0,525234143232.0
572,810,2399,4,54,4,738,94,94,27,57,63665.4125,5426.0640625,-0.5528733730316162,188407021568.0,1368487624704.0
573,8186,3906,1936,7,2,740,28,6,28,3,214405.3,6985.665625,-0.34850192070007324,11364334567424.0,379736621056.0
574,395,3874,3,38,1,479,74,19,28,38,221007.1,7910.7640625,-0.40223556756973267,101595545600.0,806362152960.0
575,13,2368,7,14,1,611,5,6,61,1,319741.85,10374.259375,0.09362918883562088,60392325120.0,254650875904.0
576,6602,50,771,0,1,7483,93,5,36,11,180582.175,5852.87734375,-0.5707973837852478,5369776570368.0,763228651520.0
577,7579,2204,480,4,0,258,4,17,9,6,249674.3,8778.05546875,-0.21759995818138123,3786363371520.0,203858575360.0
578,7988,3836,287,5,3,4449,62,62,24,6,106985.75,5751.786328125,-0.4978468418121338,3022290419712.0,768245628928.0
579,1684,3935,2,1850,58,6663,96,37,83,46,120047.175,5010.8828125,-0.6332937479019165,546456895488.0,4398002733056.0
580,7925,733,443,1,1,7898,19,30,91,2,198580.975,7771.4296875,-0.30674082040786743,3935862521856.0,397966245888.0
581,1767,3741,16,3,1,3741,7,97,55,5,102483.86875,9202.69765625,-0.21233825385570526,525991018496.0,616847310848.0
582,196,288,32,1,1,3169,3,54,8,18,213034.35,10424.30859375,0.12944500148296356,313564856320.0,460087296000.0
583,234,157,12,10,7,7513,62,48,16,4,138320.3875,6384.284375,-0.38502928614616394,376248991744.0,982063710208.0
584,6521,3739,51,1,2,88,0,10,31,0,239654.4,8021.56875,-0.21897411346435547,1399505551360.0,221501440000.0
585,6450,1693,1148,8,2,7634,30,37,36,6,168532.675,7014.55546875,-0.3530827760696411,7279063597056.0,497830756352.0
586,5,3756,0,3,0,284,3,14,41,1,335911.525,11481.053125,0.12427462637424469,11230720000.0,234239475712.0
587,4603,2275,31,2,0,448,1,13,47,7,288231.775,9804.94765625,-0.16414961218833923,976353361920.0,202595041280.0
588,7556,2332,287,5,0,382,62,61,24,6,134286.3125,7104.08125,-0.47377461194992065,2798723530752.0,716179832832.0
589,5940,3843,31,0,3,4382,9,9,15,6,222202.825,7390.09375,-0.2633347809314728,1352610480128.0,300717932544.0
590,1753,3747,3,49,1,1439,62,5,39,62,236651.4,7645.87265625,-0.4529590606689453,373016920064.0,695594254336.0
591,8181,2428,12,32,3,277,95,29,0,94,123700.975,4823.75859375,-0.6372537612915039,1495693524992.0,998282493952.0
592,429,2418,2,54,6,540,80,35,33,40,143918.35,5886.701953125,-0.47495466470718384,104619532288.0,1101862666240.0
593,6409,3756,1004,0,1,1637,61,13,25,1,191098.7625,6549.71640625,-0.4852142333984375,6315877335040.0,558578401280.0
594,7703,3967,223,58,0,541,68,30,9,57,175297.725,6852.21796875,-0.5022796988487244,2502434226176.0,752912695296.0
595,4,3932,16,6,1,638,4,9,8,13,307349.425,10186.803125,-0.02378174476325512,105890545664.0,241199775744.0
596,8186,223,1971,2,0,552,28,13,8,3,231922.1,7925.4765625,-0.3182159662246704,11536676421632.0,329710764032.0
597,2026,3805,7,42,0,734,26,29,4,17,248674.6,9589.1109375,-0.25859689712524414,415302418432.0,472217255936.0
598,7537,3772,1131,60,3,711,60,26,3,34,154284.85,5856.33125,-0.48632797598838806,7128698322944.0,732603351040.0
599,7289,3964,1567,0,0,574,19,10,31,1,243360.425,8134.2828125,-0.291889488697052,9312850149376.0,273047797760.0
600,25,317,3,0,62,739,64,98,92,67,68866.15,6320.391796875,-0.3965752124786377,46670716928.0,3129195888640.0
601,485,3747,0,0,0,352,1,13,43,0,331941.825,11264.11328125,0.02466701529920101,97269760000.0,208217227264.0
602,506,3773,19,1,1,286,3,9,1,0,307095.75,10176.83828125,-0.056814320385456085,195797778432.0,207730311168.0
603,1768,3746,23,11,0,349,4,98,11,5,114912.875,10464.909375,-0.14158344268798828,438264922112.0,622389559296.0
604,8090,2306,1562,27,0,385,23,30,56,2,204365.1875,7984.42109375,-0.3105001151561737,9419792318464.0,399401943040.0
605,7962,3773,1020,16,3,3366,49,18,3,30,172612.625,6148.776953125,-0.44121599197387695,6731217240064.0,598682042368.0
606,7925,285,636,1,2,1573,29,25,39,2,187408.65,7042.96328125,-0.3436987102031708,4693286715392.0,445368926208.0
607,6473,3746,1276,30,2,1479,96,54,37,2,102011.96875,5026.7375,-0.6408349871635437,7713893908480.0,946136875008.0
608,6217,3772,1948,1,3,600,45,13,35,3,184561.475,6327.23671875,-0.419136643409729,11077902401536.0,534605725696.0
609,252,3805,23,1,0,3633,3,1,7,0,346519.5,10815.94921875,-0.03178143501281738,294160007168.0,137393856512.0
610,7867,34,123,32,3,721,17,8,27,1,217899.85,7195.8421875,-0.28360873460769653,2025549725696.0,372899643392.0
611,7558,1759,352,28,3,286,33,35,31,6,163295.3625,6679.446875,-0.36718419194221497,3128369872896.0,552953577472.0
612,3,301,8,1,0,385,2,63,0,0,226777.8,12182.671875,0.4155466556549072,55527043072.0,499646726144.0
613,21,301,3,14,1,608,7,8,23,29,319190.85,10503.87578125,0.1493140012025833,41195520000.0,295293550592.0
614,7781,2332,1560,5,0,382,6,2,7,5,270920.5,8557.71328125,-0.23313680291175842,9355651973120.0,161887191040.0
615,7797,3874,232,61,2,5,3,5,41,3,241766.05,7813.83828125,-0.23816822469234467,2545324392448.0,283451228160.0
616,6245,3603,1039,16,0,4959,57,30,0,3,181447.825,7094.98203125,-0.45760637521743774,6587714895872.0,569132318720.0
617,10,3516,28,45,61,227,97,93,96,73,63741.93125,5335.318359375,-0.570978581905365,153381765120.0,3293586915328.0
618,7690,3756,995,1,1,612,2,2,6,6,261249.25,8266.9125,-0.2299225777387619,6455400857600.0,168884142080.0
619,7685,3750,0,1,0,7810,0,1,1,0,285369.7,8939.1359375,-0.1946067065000534,1622713434112.0,109627555840.0
620,6479,3746,1276,17,2,545,34,9,36,34,206785.7125,6881.08125,-0.37056469917297363,7680866385920.0,480945438720.0
621,10,290,3,4,0,386,4,1,56,2,385563.15,12012.58984375,0.3872217535972595,31182077952.0,178189533184.0
622,7949,349,412,53,2,7520,92,77,4,30,79347.4875,5165.484765625,-0.6215091943740845,3767531208704.0,1030897926144.0
623,7701,3836,632,34,0,734,21,2,4,17,257922.45,8147.5828125,-0.2978152930736542,4603206172672.0,294750879744.0
624,7802,3836,527,1,0,467,3,14,0,6,253742.2,8724.3796875,-0.21645869314670563,4073448275968.0,180532789248.0
625,6627,2140,4,14,4,1437,33,21,25,1,184151.675,6705.0046875,-0.365133672952652,1226530095104.0,523014799360.0
626,4206,3806,509,37,3,748,100,92,24,22,58299.5,4803.065625,-0.6538921594619751,3365547278336.0,1163268325376.0
627,8188,300,24,2,0,446,2,49,17,0,195631.3,9076.58828125,-0.18384695053100586,1564517335040.0,302888878080.0
628,6182,3603,1008,17,1,5280,62,14,1,2,188991.075,6526.21015625,-0.48975637555122375,6429736960000.0,570125385728.0
629,5816,3772,19,11,0,257,4,9,36,17,276355.575,9143.334375,-0.19862519204616547,1119104663552.0,216410947584.0
630,7905,67,411,0,1,316,98,22,1,5,153131.4875,5630.484765625,-0.6191990375518799,3491949969408.0,818233999360.0
631,7706,3960,63,3,0,602,59,0,10,56,231657.15,7220.4078125,-0.4562106430530548,1685981495296.0,554350804992.0
632,35,3792,12,32,2,1283,1,11,7,2,261490.15,8799.8609375,-0.12002457678318024,114336645120.0,263987953664.0
633,482,35,3,49,56,736,98,92,36,57,65474.675,5383.751953125,-0.5352077484130859,126115848192.0,3147786092544.0
634,894,3810,61,9,0,7810,27,46,60,38,213335.775,9595.3765625,-0.23375637829303741,752856334336.0,586732404736.0
635,7909,3740,1020,46,0,3398,77,17,4,33,180041.425,6352.0953125,-0.5491993427276611,6723156836352.0,710329106432.0
636,2020,3805,2,13,0,381,2,25,25,33,278765.9,10389.6390625,-0.14416415989398956,375780474880.0,306532122624.0
637,6618,3740,899,62,3,1112,62,10,4,1,173396.55,5821.4265625,-0.49348771572113037,5795506290688.0,658821218304.0
638,7966,3811,44,822,2,6672,100,17,4,41,136925.4875,4853.00859375,-0.6607401371002197,1855396249600.0,1574958268416.0
639,397,2335,30,2,0,3619,3,54,3,6,229922.0,11196.56875,0.12001166492700577,354730934272.0,421886492672.0
640,13,1596,5,44,64,227,96,93,95,49,65556.35,5485.19296875,-0.5154137015342712,36144001024.0,3431112376320.0
641,4107,3874,28,3,0,450,7,1,63,4,300543.85,9396.5296875,-0.20273204147815704,874722689024.0,197708873728.0
642,4492,3808,31,2,0,479,0,9,0,7,289963.875,9584.896875,-0.1689082831144333,958161289216.0,152722980864.0
643,4602,2265,0,2,0,7745,1,2,17,0,305899.65,9630.64765625,-0.1724224090576172,1083653685248.0,129326309376.0
644,7781,3436,1920,14,0,607,57,41,4,14,161758.7,6974.6390625,-0.45967498421669006,11207059701760.0,615036747776.0
645,243,3900,24,14,7,3582,67,34,23,1,149203.525,6049.3859375,-0.4765978455543518,295852802048.0,913649958912.0
646,9,3714,61,1012,3,486,99,11,9,40,154538.2,5227.426953125,-0.5945613980293274,331616026624.0,1818332495872.0
647,252,3746,23,1,0,4049,3,5,1,0,337998.325,10843.7578125,-0.02498888038098812,309335687168.0,153924960256.0
648,7684,3740,31,1,0,260,0,14,63,7,261572.5,8982.51328125,-0.1910909116268158,1505835089920.0,199587938304.0
649,394,3805,24,4,2,386,1,2,39,2,280224.65,8847.9234375,-0.12601935863494873,205548765184.0,219365998592.0
650,506,2275,30,2,0,3644,2,50,44,6,238193.675,11129.52265625,0.10580646246671677,374617538560.0,414821416960.0
651,7941,3773,12,1,1,3806,14,13,1,1,235317.3,8052.84296875,-0.2801118791103363,1582652194816.0,265993977856.0
652,7859,3756,2,39,3,289,29,25,88,41,179072.025,6732.31796875,-0.3534954786300659,1388877316096.0,584409808896.0
653,7821,3922,1992,31,1,7708,2,29,31,0,210054.85,8150.3703125,-0.23445788025856018,11841707180032.0,285673193472.0
654,7700,1757,257,10,0,415,57,7,24,26,222134.4,7267.121875,-0.45115724205970764,2671395209216.0,536585797632.0
655,12,301,0,1,0,413,2,63,0,0,227209.95,12204.96953125,0.4212752878665924,17155198976.0,500102594560.0
656,7781,3427,1408,14,0,559,61,54,4,9,140289.4125,6880.496875,-0.47649702429771423,8583868579840.0,674861678592.0
657,7548,3744,1543,1,2,6626,27,26,59,1,184571.5,6994.9671875,-0.3457542955875397,9455831875584.0,441972228096.0
658,4149,2855,1980,2,0,558,29,1,14,0,267178.1,8380.265625,-0.3166375160217285,10880214368256.0,299460657152.0
659,58,18,0,15,31,355,99,79,25,6,81376.5,5439.531640625,-0.5213677287101746,23047043072.0,2213740019712.0
660,7685,257,1011,13,3,536,35,22,3,28,181601.1,6665.3921875,-0.36558565497398376,6533677580288.0,532331757568.0
661,7556,3844,496,6,1,467,27,17,3,6,215385.8,7597.109375,-0.3374510407447815,3871904104448.0,368948740096.0
662,253,3836,115,0,0,3793,0,1,4,3,340840.05,10646.76171875,-0.04894871264696121,771210805248.0,118830858240.0
663,7877,3773,796,16,2,1304,63,22,58,0,162173.0125,5960.3328125,-0.5000933408737183,5494318039040.0,652723093504.0
664,3645,3774,31,2,0,288,3,9,0,7,296040.675,9780.14296875,-0.1727447360754013,803747856384.0,174586757120.0
665,4352,3618,391,2,0,295,96,14,3,1,186966.3,6442.06796875,-0.61801677942276,2770277761024.0,763508031488.0
666,61,323,3,0,1,412,4,1,4,6,344886.2,10806.753125,0.2183445543050766,41008644096.0,185038798848.0
667,6536,3748,1804,1,0,7807,4,10,28,7,256890.4,8584.07109375,-0.22719980776309967,10659067592704.0,189294755840.0
668,1002,3844,7,1990,62,531,98,34,60,57,125428.7125,5096.184375,-0.6289312839508057,229639061504.0,4687465545728.0
669,7781,323,387,15,1,291,93,41,3,10,133175.4,5759.765625,-0.6093493700027466,3346572247040.0,863983894528.0
670,8178,350,24,13,1,668,100,69,33,62,95907.95,5609.3515625,-0.6495510935783386,1570874589184.0,1076536541184.0
671,7668,322,3,27,0,382,31,98,23,7,91482.7875,8362.528125,-0.28483015298843384,1364140883968.0,708445995008.0
672,6519,3757,786,24,2,1565,61,13,26,30,177280.4,6080.980859375,-0.4887193441390991,5216238829568.0,647550337024.0
673,8117,284,908,1,1,608,36,97,12,31,81300.6625,7317.953125,-0.3686867356300354,6084147281920.0,714488348672.0
674,7932,3745,47,1,0,4594,0,1,1,0,284218.7,8904.490625,-0.19651781022548676,1789031874560.0,109623214080.0
675,7853,3683,128,9,1,2607,70,10,4,6,189535.875,6358.2875,-0.5256818532943726,2117513641984.0,603408760832.0
676,11,381,3,3,0,409,31,98,8,39,124499.5625,11327.271875,0.28326132893562317,32195196928.0,984417828864.0
677,506,3661,19,14,63,352,98,94,59,5,61718.59375,5261.71484375,-0.5981505513191223,198205440000.0,3239248920576.0
678,1993,3806,1091,13,2,493,18,26,0,1,205877.725,7783.921875,-0.2737261950969696,5950847057920.0,395966611456.0
679,5,3749,7,1,0,166,3,5,1,0,361761.1,11587.8234375,0.14498069882392883,42766090240.0,159338741760.0
680,8074,3356,1148,14,0,544,35,62,12,31,142921.5,7650.01875,-0.3621702194213867,7303127367680.0,580160061440.0
681,772,3778,16,1,1,3618,3,1,0,1,309150.575,9697.7546875,-0.1364639550447464,348294414336.0,167245529088.0
682,7930,3773,1939,1,0,289,99,14,1,0,165188.8625,5704.79609375,-0.6446106433868408,11318676422656.0,750416429056.0
683,7714,3774,608,2,0,735,21,13,3,25,238936.7,8159.7609375,-0.2973196506500244,4482626224128.0,314142752768.0
684,3594,3836,7,34,0,289,3,6,7,15,301743.675,9759.371875,-0.1740831434726715,672026263552.0,204352946176.0
685,10,1763,3,13,3,472,3,10,59,29,245295.725,8190.7671875,-0.11056473106145859,34319360000.0,356921311232.0
686,7862,354,1036,1,1,1496,35,26,19,0,193737.0125,7337.26484375,-0.36318743228912354,6727511572480.0,442730020864.0
687,53,3683,3,0,0,364,26,98,10,0,119289.2875,10857.11328125,0.02700716257095337,37864960000.0,837933596672.0
688,2,2338,0,0,0,3793,0,2,7,0,367173.15,11530.1078125,0.20618654787540436,138716790784.0,120499208192.0
689,7997,3794,227,15,1,609,1,25,4,0,224388.45,8420.828125,-0.22478517889976501,2576574054400.0,241320919040.0
690,13,3775,0,49,2,7583,98,66,26,33,103052.225,5806.000390625,-0.5755863189697266,278890872832.0,1152746258432.0
691,7805,293,1540,0,0,7399,22,17,31,1,229912.65,8094.91640625,-0.2888103723526001,9513410232320.0,313109282816.0
692,8180,3871,1539,5,0,704,56,6,56,1,213570.95,6948.228125,-0.4571535289287567,9329336909824.0,499695157248.0
693,106,3747,2,5,3,386,27,38,60,13,176309.5,7386.44375,-0.2653673589229584,42773753856.0,599943479296.0
694,997,3757,3,14,1,352,4,8,1,0,302184.2,9944.48125,-0.12137158960103989,201758736384.0,218180976640.0
695,7926,2,1995,1,1,3803,31,18,3,0,209333.7125,7442.56875,-0.33180350065231323,11732893302784.0,384093683712.0
696,8179,1238,63,1,0,545,2,1,15,0,287219.85,8993.925,-0.1984643191099167,1766242254848.0,127221530624.0
697,229,3757,0,1,0,303,4,0,6,0,368427.15,11406.40703125,0.0833192989230156,50917761024.0,140688867328.0
698,7783,3428,1283,49,0,528,5,10,3,6,256410.75,8566.9328125,-0.2294846922159195,7943086931968.0,221152886784.0
699,6518,3740,1804,1,3,576,6,25,38,7,198956.225,7472.296875,-0.2503296732902527,10392144183296.0,347355840512.0
700,7877,354,1039,17,3,1496,92,21,12,24,134782.35,4924.79921875,-0.6215266585350037,6745482592256.0,870689996800.0
701,7909,3808,1139,12,3,543,37,25,3,0,173727.2875,6534.20078125,-0.3870827257633209,7228287352832.0,507832041472.0
702,5835,2371,252,1,0,384,4,14,5,1,265984.4,9132.37421875,-0.20363463461399078,2320005332992.0,186514276352.0
703,7428,3772,1583,4,0,3633,7,7,14,1,258229.5,8447.43359375,-0.2417885959148407,9530558644224.0,183510269952.0
704,7782,476,411,1,1,579,36,97,14,31,82486.5875,7423.20546875,-0.36906614899635315,3480132255744.0,721182130176.0
705,1821,130,44,15,3,607,90,93,28,0,67574.0875,5652.5265625,-0.48531314730644226,564422967296.0,1252049944576.0
706,1993,3778,12,1,1,3633,3,30,7,32,238630.7,9319.21171875,-0.19428087770938873,540913172480.0,328146059264.0
707,2,3794,23,1,0,462,3,62,7,0,214489.55,11399.5328125,0.10374274104833603,134961905664.0,472998641664.0
708,8186,291,1148,13,0,559,28,2,15,3,251683.025,7953.3171875,-0.3222433030605316,7323170373632.0,306353504256.0
709,8178,3759,1436,49,3,4704,28,66,12,40,120141.2375,6761.76328125,-0.3511982858181,8947547242496.0,661369257984.0
710,6628,3427,1948,16,0,545,34,9,28,0,233409.0,7748.471875,-0.35605472326278687,11147443961856.0,371841433600.0
711,317,3746,28,0,1,481,2,9,6,0,308058.675,10209.3421875,-0.03364871069788933,216090214400.0,203357880320.0
712,7418,3805,1950,1,0,511,3,3,58,0,269426.85,8569.834375,-0.22317729890346527,11293967777792.0,166739902464.0
713,21,434,0,1,15,287,24,96,28,6,87221.95625,7680.95234375,-0.1752876341342926,14125440000.0,1252733353984.0
714,7699,3805,1644,468,14,7528,100,77,4,30,71110.675,4635.8796875,-0.6614297032356262,10032144973824.0,1802179182592.0
715,11,349,0,1,0,346,25,59,1,0,225679.5,11587.9703125,0.3325454294681549,14536960000.0,654622392320.0
716,1910,3809,1139,14,2,413,18,26,32,6,205286.9125,7761.33671875,-0.2761634290218353,6179238969344.0,421432492032.0
717,4218,3616,356,6,1,547,39,5,48,31,234466.3,7574.76640625,-0.37900811433792114,2576943939584.0,467553943552.0
718,8187,3838,1280,2,0,610,4,1,7,1,272662.675,8554.94921875,-0.22668780386447906,8001044873216.0,139945279488.0
719,13,3869,0,1991,1,413,28,2,63,6,269713.875,8523.8765625,-0.22499029338359833,17329276928.0,2093673873408.0
720,382,349,3,37,2,543,92,48,28,15,139390.975,6439.215234375,-0.4041478931903839,101667209216.0,1095664205824.0
721,4592,3746,28,2,1,480,3,10,7,25,265362.7,8870.9078125,-0.212832972407341,960245792768.0,234021240832.0
722,6257,3773,7,1,1,1593,98,53,39,3,117475.85,5719.216796875,-0.6409153938293457,1183171215360.0,918733914112.0
723,1021,3794,7,1,0,272,4,4,6,0,342867.325,10914.36875,-0.07694883644580841,223498240000.0,159776604160.0
724,8050,286,415,53,3,7519,95,78,3,0,72870.9375,4815.1359375,-0.6363177299499512,3800437620736.0,1037242335232.0
725,26,2386,3,14,1,446,13,54,0,0,210848.6,10313.42109375,0.09042109549045563,36156166144.0,523411226624.0
726,6646,3747,1852,2,3,560,6,25,6,0,199480.1,7492.2734375,-0.24945667386054993,10659604463616.0,321391394816.0
727,2,272,1,1985,31,94,98,66,6,38,97088.075,5467.876171875,-0.5138790011405945,8897280000.0,3870277238784.0
728,778,3932,0,207,59,739,98,1,37,33,163210.8875,5147.426171875,-0.6221553683280945,162392965120.0,2906772209664.0
729,58,396,0,15,28,671,97,64,60,4,98200.43125,5400.93359375,-0.5319525003433228,34574721024.0,2021384519680.0
730,29,3805,0,977,2,671,29,35,7,39,188764.125,7701.9421875,-0.2679726183414459,29526403072.0,1407014797312.0
731,13,290,0,1,1,413,29,3,0,6,316829.025,10071.60078125,0.1064554750919342,17329276928.0,371998916608.0
732,7796,3871,1547,6,1,7396,7,21,56,1,219899.675,7998.1875,-0.2566586434841156,9547573886976.0,283099693056.0
733,26,350,34,30,3,4608,0,6,12,31,253206.55,8221.27265625,-0.11060942709445953,346705887232.0,305837211648.0
734,13,3770,12,14,2,611,6,1,27,29,279369.525,8762.721875,-0.11939914524555206,85992325120.0,286482792448.0
735,260,3666,12,1990,63,1632,98,89,55,14,65755.40625,5138.306640625,-0.6118064522743225,166236160000.0,4890358710272.0
736,11,722,3,14,0,609,2,55,15,28,243369.225,11962.03515625,0.3609456419944763,39491198976.0,500659683328.0
737,8058,284,1411,14,0,303,60,61,8,5,132368.7625,7009.1734375,-0.45903003215789795,8638110892032.0,700448243712.0
738,12,1756,4,12,64,131,96,93,59,6,66167.76875,5535.424609375,-0.5054126381874084,27347843072.0,3374069579776.0
739,7926,194,59,0,3,474,31,98,8,31,73837.06875,6781.66875,-0.34768083691596985,1699129589760.0,740462952448.0
740,4099,3805,0,2,1,419,2,6,58,7,276172.675,8971.0796875,-0.20723332464694977,728839028736.0,218051837952.0
741,6666,2372,29,6,3,543,60,13,11,30,172490.2125,5916.95859375,-0.4820212423801422,1328705830912.0,651246501888.0
742,50,435,0,49,29,608,98,65,29,61,97038.4,5400.85546875,-0.5315943956375122,30883840000.0,2149584338944.0
743,4484,3805,156,2,1,543,0,18,8,3,250066.9,8872.1921875,-0.20384222269058228,1599103303680.0,215517888512.0
744,6650,3908,253,2,2,600,60,13,10,7,180401.875,6186.6625,-0.4826812446117401,2474880008192.0,585397764096.0
745,8187,3808,1536,5,0,418,2,13,7,6,251938.95,8604.6046875,-0.21822786331176758,9304760385536.0,177241030656.0
746,7689,3649,66,818,3,6879,97,19,43,41,130889.2375,4712.234375,-0.6490105390548706,1927366836224.0,1610543398912.0
747,9,354,0,4,1,414,24,1,56,7,322543.45,10113.778125,0.11016868054866791,16669440000.0,359728021504.0
748,9,349,0,252,1,189,20,6,57,0,292054.35,9479.41484375,-0.01997559145092964,8461440000.0,557157777408.0
749,6018,2333,1055,14,3,1600,35,13,31,6,194013.6625,6647.53359375,-0.374112993478775,6507581669376.0,488070709248.0
750,242,3794,0,47,7,669,98,56,23,31,104826.2125,5268.602734375,-0.593421220779419,66532478976.0,1282315386880.0
