,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
673,8068,3946,156,15,0,896,4,26,9,38,350051.90625,93422.4921875,0.00436211796477437,2235883585536.0,288285917184.0
674,7034,1121,1767,0,0,1888,2,4,29,90,409043.53125,83051.28125,-0.061585746705532074,10340394860544.0,264318779392.0
675,7869,3182,1180,0,1,1857,5,96,14,27,149090.578125,95388.09375,-0.03861699625849724,7479178559488.0,518110445568.0
676,7812,3441,1945,15,0,7011,0,38,3,56,315593.6875,89747.2578125,-0.022439004853367805,11574077030400.0,320161480704.0
677,8068,3218,1875,15,0,1886,2,81,18,44,196292.09375,92206.5546875,-0.004761039279401302,11073277132800.0,467359105024.0
678,438,390,3,116,62,1294,2,1,29,89,371989.65625,82071.3125,-0.1689021736383438,138812145664.0,2401247952896.0
679,4030,646,84,15,0,93,3,63,2,3,248865.234375,100418.109375,0.048901498317718506,1135015231488.0,462277476352.0
680,7813,3430,1888,0,1,6729,4,1,10,11,403620.59375,98508.953125,-0.021941643208265305,11272118599680.0,184744869888.0
681,423,301,25,1964,60,375,32,92,28,99,145362.03125,80045.3046875,-0.18429529666900635,215315841024.0,4545218871296.0
682,8068,3174,1066,0,0,6333,5,96,29,15,155887.953125,97883.828125,0.0276848915964365,7093425274880.0,488628977664.0
683,7563,3873,600,0,2,7504,1,67,15,27,216547.03125,94758.53125,-0.07677432149648666,4662312828928.0,426794647552.0
684,7544,2701,1700,3,2,2497,5,98,18,95,134412.015625,81155.296875,-0.1597304791212082,10108350234624.0,639347326976.0
685,7675,2945,992,0,3,893,2,96,29,3,140591.421875,99391.046875,-0.061042577028274536,6447681241088.0,527827468288.0
686,4535,2198,1794,15,0,191,4,4,22,44,411109.0,92239.609375,-0.003150945296511054,9981701128192.0,230167035904.0
687,7866,3446,1824,12,3,6812,8,40,19,52,276557.0,89423.921875,-0.1268823742866516,10956695404544.0,458190553088.0
688,71,6,15,235,57,530,2,35,10,92,287537.3125,81484.234375,-0.1717706173658371,108494094336.0,2495397756928.0
689,6943,370,484,12,0,98,3,63,18,31,247233.609375,94834.640625,0.0138230687007308,3690292838400.0,421776850944.0
690,4120,2713,1250,0,1,1154,0,94,5,25,154634.296875,95815.671875,-0.03457924723625183,7159307829248.0,522023993344.0
691,1159,2913,143,0,1,1177,1,78,18,82,194649.875,84345.828125,-0.10583595186471939,976855760896.0,616881717248.0
692,1659,2689,35,3,1,6078,5,62,19,23,240038.4375,96109.1171875,-0.0362970344722271,689724194816.0,483242475520.0
693,7802,1161,1808,15,0,6319,3,60,13,27,255632.6875,95506.484375,0.012991250492632389,10845652254720.0,378791591936.0
694,8088,2201,1497,15,0,6727,4,93,29,38,163005.875,93314.109375,-0.0007764550391584635,9317998657536.0,515863871488.0
695,8087,3225,1711,8,0,6809,3,12,13,11,390378.28125,98676.359375,0.03249097988009453,10416498409472.0,191087722496.0
696,438,2938,33,211,1,1520,5,49,18,88,271789.40625,83128.8359375,-0.1142016127705574,300656590848.0,703755583488.0
697,7096,2238,103,19,15,7035,2,96,30,85,136358.453125,82803.9296875,-0.16727524995803833,2019268755456.0,1038199816192.0
698,71,897,35,52,22,1002,2,32,10,99,294704.375,80067.375,-0.18096302449703217,228112629760.0,1169068654592.0
699,7803,3231,556,12,3,7039,4,35,14,2,291830.40625,99464.7578125,-0.0641479417681694,4461848690688.0,351319883776.0
700,75,2811,18,1268,3,609,2,92,13,37,148577.515625,92557.8671875,-0.10299982130527496,127432302592.0,1766044205056.0
701,388,2273,237,28,3,1196,5,46,17,83,260495.71875,83280.40625,-0.16156460344791412,1324613107712.0,576265256960.0
702,4168,3558,812,24,2,1120,1,8,18,77,364643.78125,84804.171875,-0.13536065816879272,4923863334912.0,338232803328.0
703,7800,918,157,31,0,127,3,24,10,56,354806.28125,89855.6328125,-0.016923656687140465,2166297198592.0,313689440256.0
704,8058,2961,1312,15,0,6783,5,34,14,25,328180.625,95895.796875,0.015254482626914978,8367620751360.0,301052526592.0
705,3144,2598,1180,7,0,864,1,0,2,54,421900.4375,90242.453125,-0.015293161384761333,6620425748480.0,192623149056.0
706,7752,3710,732,15,2,5487,4,66,20,62,217291.65625,87745.5390625,-0.12026794254779816,5297474109440.0,501916696576.0
707,7291,2133,275,16,0,6780,2,44,22,22,300557.8125,96493.140625,0.01975402422249317,2924551864320.0,323421339648.0
708,4022,3450,33,43,1,1439,5,48,18,83,274663.0,84134.8515625,-0.10792490094900131,921604521984.0,506591117312.0
709,87,2753,28,27,60,115,0,99,12,67,129783.265625,86528.7734375,-0.13981544971466064,162700165120.0,2679555751936.0
710,4535,3046,851,31,2,1535,1,9,18,69,362425.0625,86406.515625,-0.12575773894786835,5202569592832.0,336071098368.0
711,7813,2694,1959,12,0,7148,7,63,2,63,245385.875,88350.78125,-0.031900107860565186,11650926116864.0,450228977664.0
712,4219,3977,124,3,2,1791,5,5,18,37,374005.625,92837.296875,-0.08643807470798492,1434659192832.0,281343066112.0
713,4488,3014,1060,3,1,6766,3,24,10,9,342366.9375,98912.765625,-0.019052650779485703,6455295475712.0,261055807488.0
714,4167,2969,1374,0,0,6559,3,8,17,6,401841.3125,99671.8359375,0.03894098848104477,7999543836672.0,171439849472.0
715,4505,3050,1265,31,3,6812,0,52,28,45,247356.21875,90836.0234375,-0.11715172976255417,7509532213248.0,475975811072.0
716,7292,1905,343,15,3,401,3,28,19,39,307266.75,92153.921875,-0.10568320751190186,3040179388416.0,381586309120.0
717,8075,3553,811,23,2,1151,7,45,18,50,271381.1875,90232.5625,-0.10242843627929688,5600004014080.0,446136057856.0
718,439,2278,211,16,3,1168,2,47,18,76,258387.78125,84692.546875,-0.1524142324924469,1199349563392.0,542283137024.0
719,8087,2697,547,19,3,7288,3,14,18,6,343693.9375,98658.2421875,-0.06911738961935043,4474291617792.0,295034126336.0
720,3452,1393,363,15,3,1602,3,98,2,27,134199.65625,94549.4609375,-0.09155798703432083,2517924577280.0,648253472768.0
721,139,3201,31,107,2,925,1,96,19,90,139782.515625,82193.1640625,-0.15125484764575958,216661114880.0,826662256640.0
722,7287,2534,31,88,0,988,2,32,22,85,331205.5,84064.2578125,-0.05359102040529251,1463283220480.0,431098789888.0
723,3175,2089,664,31,3,6812,2,52,16,14,248996.5625,97061.0546875,-0.07867086678743362,4200886173696.0,461114966016.0
724,8023,3553,808,23,2,7043,0,50,19,49,258754.46875,90345.21875,-0.10401243716478348,5790532894720.0,418318712832.0
725,679,1870,151,16,0,1379,1,67,3,59,234697.53125,89239.203125,-0.021389750763773918,941626359808.0,546441035776.0
726,7546,3302,1760,8,0,656,3,17,20,35,375320.34375,94022.3359375,0.0075468881987035275,10348738379776.0,245347188736.0
727,919,2158,659,16,3,6819,1,12,12,49,346376.0625,90035.921875,-0.122054822742939,3782816563200.0,347439464448.0
728,7803,1129,227,0,0,6335,3,7,10,24,403620.21875,96102.015625,0.017425645142793655,2751686770688.0,182239756288.0
729,3957,3206,32,107,2,1121,5,96,8,82,140046.046875,83797.4609375,-0.14192555844783783,893568679936.0,748911067136.0
730,7796,2086,595,31,2,1408,2,44,19,10,276237.875,98284.0234375,-0.051987070590257645,4454891388928.0,368914432000.0
731,7017,2145,1695,16,0,1884,1,4,29,78,409567.53125,85439.3203125,-0.04663728177547455,9968648454144.0,257047068672.0
732,7291,2937,1509,31,0,6752,2,80,17,21,200206.5,96693.8359375,0.020476480945944786,9241609895936.0,449773535232.0
733,4163,2934,1369,15,0,6492,3,47,2,7,293043.75,99479.96875,0.037941332906484604,7970802368512.0,323864199168.0
734,3203,2161,364,23,3,700,1,98,3,61,132518.359375,87725.75,-0.13298016786575317,2446793900032.0,686614380544.0
735,2967,3937,785,16,1,1178,3,60,58,99,242011.5625,80916.9375,-0.12791691720485687,4578669494272.0,559082242048.0
736,89,301,30,27,60,119,31,99,3,92,128334.140625,81464.484375,-0.17495273053646088,173434273792.0,2935677255680.0
737,119,2564,19,827,49,607,10,95,17,84,138837.390625,83085.3125,-0.16286852955818176,140138889216.0,3031413817344.0
738,7301,1961,279,16,0,7043,2,27,26,5,348949.78125,99863.5234375,0.040497612208127975,2956366184448.0,243891765248.0
739,3192,2057,608,31,2,6400,2,61,18,61,230114.203125,87941.2109375,-0.11889947205781937,3902094966784.0,531125141504.0
740,4992,2974,660,15,3,1661,3,18,2,25,332807.90625,94948.0625,-0.08921004086732864,4308800634880.0,327185137664.0
741,8071,3425,1068,15,0,7039,0,39,34,37,313723.40625,93510.9921875,0.0009589272667653859,7129942982656.0,315189624832.0
742,3143,2965,803,15,3,6656,0,18,22,89,329758.0,82006.5390625,-0.1718120276927948,4901304270848.0,410160332800.0
743,624,3857,792,7,0,7330,6,7,17,66,401381.1875,87752.796875,-0.0349358506500721,4431064072192.0,282290290688.0
744,1658,3425,988,4,1,6334,2,65,19,52,230581.21875,90290.1796875,-0.07229730486869812,5578248159232.0,497018372096.0
745,123,2808,17,1012,3,609,3,83,2,38,170846.46875,92358.046875,-0.10428553819656372,130668150784.0,1508118626304.0
746,3976,3481,795,23,1,1122,0,51,18,45,268501.28125,91788.5390625,-0.05962853133678436,4803472130048.0,414570938368.0
747,872,2962,747,8,3,1314,2,62,13,62,221782.96875,87508.78125,-0.13500291109085083,4024371773440.0,564071825408.0
748,3964,2993,300,8,0,7548,1,98,28,61,147996.875,88747.578125,-0.028122568503022194,2501404262400.0,594062213120.0
749,8089,2962,1842,31,3,6814,1,50,18,44,252346.34375,91037.203125,-0.11603270471096039,11087747481600.0,452398743552.0
750,6541,3718,1017,106,26,7551,25,96,14,98,135535.703125,80172.5390625,-0.18629641830921173,6621158178816.0,1606370983936.0
751,7288,2181,344,15,0,7491,2,93,29,33,163297.421875,94302.671875,0.006003761664032936,3303246659584.0,509457924096.0
752,7752,2934,1989,18,1,7323,2,13,29,9,371737.9375,98900.5703125,-0.019562752917408943,11800291573760.0,233905225728.0
753,89,2305,1,11,58,884,0,19,13,27,330338.3125,94565.34375,-0.09054407477378845,52861435904.0,2184261402624.0
754,8055,3449,1623,11,0,7023,4,15,13,8,382154.03125,99268.890625,0.036038950085639954,9968173449216.0,205826129920.0
755,8056,3113,892,12,2,2321,2,57,18,26,242151.59375,95041.65625,-0.07293785363435745,6054099288064.0,411527151616.0
756,8071,2186,347,15,0,349,2,93,29,47,162705.53125,91641.1953125,-0.006163784768432379,3194371440640.0,529759895552.0
757,5748,1433,1560,0,0,6303,1,3,25,2,416095.625,100468.0,0.04395389184355736,9217744306176.0,136921776128.0
758,8075,2590,1236,24,1,1151,4,44,17,50,286844.875,90777.046875,-0.06660881638526917,7776004210688.0,398801764352.0
759,4224,3337,1631,31,1,6528,2,61,19,61,240834.671875,88481.9140625,-0.08376295119524002,9324174770176.0,484062953472.0
760,583,429,38,1968,60,361,28,35,28,99,286477.875,80048.6015625,-0.18381743133068085,309217853440.0,4271911993344.0
761,120,2812,31,15,3,1502,11,8,18,88,354323.96875,82262.1875,-0.16888025403022766,234402594816.0,452013326336.0
762,4727,3049,851,8,0,7040,1,9,17,67,395945.375,87560.15625,-0.03562910854816437,5436814655488.0,250183745536.0
763,3655,1774,153,15,0,7331,1,36,2,31,322421.1875,94708.7265625,0.009073102846741676,1687057072128.0,320831750144.0
764,3224,3286,295,20,2,6814,2,5,8,50,373329.625,90147.328125,-0.10523514449596405,2320208756736.0,290409512960.0
765,7287,3865,796,23,3,1184,0,33,13,18,296087.375,96368.484375,-0.07974469661712646,5387232739328.0,355155574784.0
766,8072,3226,288,8,0,1438,2,51,18,20,281303.125,96993.1171875,0.02609679289162159,2932192051200.0,335469969408.0
767,7751,2953,1445,29,0,6820,2,48,2,7,290272.65625,99476.171875,0.03781786561012268,8996487430144.0,312050450432.0
768,3158,85,478,31,3,1436,1,15,13,77,337782.25,84487.203125,-0.15382219851016998,3049489956864.0,408609587200.0
769,7291,3229,1872,15,0,7007,2,81,18,34,196706.21875,94110.1328125,0.004261250142008066,11109473976320.0,456352399360.0
770,392,2937,24,29,2,7261,2,78,16,22,188779.3125,95765.5703125,-0.07041039317846298,456000667648.0,581486837760.0
771,8311,3353,35,12,0,6752,2,32,50,70,331621.5,86958.640625,-0.0394175685942173,1872291692544.0,356157358080.0
772,56,82,29,1973,62,647,2,83,28,99,168144.828125,80070.7109375,-0.18076522648334503,181831073792.0,4381980753920.0
773,3764,1349,32,100,3,7267,27,27,25,95,306313.125,80771.765625,-0.18282148241996765,1084177186816.0,693981806592.0
774,7803,918,227,7,0,6991,3,96,11,59,153650.15625,89149.5,-0.025677090510725975,2775617634304.0,544295911424.0
775,8071,2933,1629,13,0,1376,2,48,2,27,289281.3125,95604.9609375,0.017043257132172585,9795675357184.0,325524815872.0
776,3973,3985,898,3,2,6843,7,4,19,57,375336.5,88733.921875,-0.11474371701478958,5539013066752.0,316395028480.0
777,4199,2913,1974,32,1,5231,0,63,13,83,234611.09375,84082.546875,-0.11051128804683685,11028669661184.0,508835102720.0
778,4010,3573,3,27,3,6809,5,14,13,51,341171.28125,89629.4921875,-0.1251310557126999,961813020672.0,378441564160.0
779,7672,2054,99,12,1,2304,5,14,12,18,368621.8125,97185.6796875,-0.027640677988529205,1926471483392.0,253507846144.0
780,4528,2929,11,0,0,7777,3,2,18,14,418097.84375,98071.5703125,0.029431195929646492,1128259125248.0,160137347072.0
781,8072,3324,31,15,3,1503,5,11,10,31,349771.0,93739.0625,-0.09695298224687576,1618723340288.0,324694179840.0
782,7800,2070,228,0,0,6992,3,0,14,4,424285.625,100064.296875,0.041746098548173904,2780252078080.0,134421299200.0
783,3191,3049,668,24,0,7011,1,0,3,73,420807.28125,86372.78125,-0.042719967663288116,4231410483200.0,232710963200.0
784,3960,3310,727,16,1,7008,0,26,7,37,335561.28125,93296.8828125,-0.05346914380788803,4667248476160.0,299585208320.0
785,4504,2206,1593,28,2,5223,0,63,18,74,224499.03125,85343.1875,-0.1345748007297516,9130749198336.0,520449392640.0
786,56,3852,57,1973,57,4744,89,51,28,99,245207.0625,79925.40625,-0.19486026465892792,474649657344.0,4564154580992.0
787,3976,3321,795,25,2,7069,1,48,16,17,265532.6875,96770.3203125,-0.06417198479175568,5020419358720.0,394554474496.0
788,632,1121,1504,15,1,6308,2,8,13,5,385379.84375,99721.40625,-0.013845972716808319,8040614985728.0,216891473920.0
789,8580,2913,1279,15,3,6994,3,49,28,45,254716.8125,90830.375,-0.1176707074046135,8297228271616.0,452489510912.0
790,6918,2273,155,3,0,2688,6,3,28,86,411834.625,83830.3125,-0.05715734511613846,2095943516160.0,283159756800.0
791,7753,1153,1560,3,1,7576,2,15,29,17,365928.125,97293.90625,-0.02946941927075386,9613214744576.0,236739756032.0
792,392,3481,24,19,1,930,3,77,18,42,199118.046875,92395.203125,-0.055774394422769547,225045741568.0,609658470400.0
793,3190,85,144,32,3,1372,1,4,13,69,365428.34375,86098.1875,-0.14376325905323029,1342645731328.0,354298396672.0
794,8069,3845,116,4,2,1666,5,7,9,37,368919.96875,92841.5234375,-0.08631574362516403,2059347165184.0,279516807168.0
795,6992,3154,1279,15,3,1187,0,61,61,37,225519.84375,92532.0,-0.10392484813928604,7808949420032.0,485848514560.0
796,3972,2281,1048,3,1,6882,6,23,17,73,341659.8125,86068.15625,-0.09914856404066086,6308260478976.0,369715904512.0
797,7767,798,1033,7,1,1873,4,76,19,83,199872.03125,84127.2734375,-0.10851038992404938,6709366489088.0,533975138304.0
798,8071,2293,347,15,0,7007,3,32,17,26,333771.125,95696.6484375,0.014644421637058258,3437255196672.0,287107153920.0
799,8072,3353,24,12,1,6752,2,32,14,70,317899.5625,86674.8671875,-0.09474442899227142,1774366752768.0,363956305920.0
800,6566,2809,11,15,0,1267,7,67,2,48,235096.46875,91424.078125,-0.008518177084624767,1245549690880.0,470684401664.0
801,4488,1054,1511,0,0,6240,1,60,29,21,256004.75,96697.234375,0.020702030509710312,8745227649024.0,398919172096.0
802,3191,3049,947,24,0,7009,1,63,12,41,246580.109375,92724.140625,-0.003596811555325985,5659816886272.0,443791376384.0
803,120,3230,1137,4,2,1355,4,23,19,82,326088.6875,83791.578125,-0.14214231073856354,5891759800320.0,420927307776.0
804,3975,1249,1496,16,1,6311,0,4,12,5,396139.53125,99722.6015625,-0.01367495208978653,8581713231872.0,180632797184.0
805,4991,2425,88,19,1,6264,2,34,28,66,312730.5,87478.9296875,-0.08970580995082855,1547903959040.0,391103840256.0
806,120,2849,1815,9,2,7006,3,10,9,45,360790.0,91149.0546875,-0.09919861704111099,9569268924416.0,309383168000.0
807,8600,3946,1792,15,3,7517,0,93,28,47,145526.625,90428.8125,-0.11986401677131653,10946347008000.0,569103876096.0
808,86,1285,1,1924,55,356,6,35,19,94,287338.0625,81078.75,-0.17470647394657135,33077760000.0,3917403127808.0
809,4199,3053,1764,16,3,7068,1,1,2,75,372478.1875,84816.1171875,-0.1544700413942337,10020482711552.0,327082115072.0
810,7802,2925,1166,15,0,6801,0,51,13,45,279870.1875,91930.9296875,-0.008595382794737816,7576192286720.0,354854010880.0
811,8280,3926,55,127,2,7011,0,72,30,33,203499.921875,93555.265625,-0.08414161950349808,1978743914496.0,560419241984.0
812,4999,3113,668,8,1,2333,1,7,29,26,386993.875,95576.046875,-0.037405066192150116,4375493214208.0,226323808256.0
813,8088,2941,1968,11,1,5200,0,64,17,92,231581.578125,82274.9375,-0.12184292078018188,11673817579520.0,481029095424.0
814,89,2310,1,1931,58,148,0,19,19,99,327051.0625,80080.984375,-0.18003496527671814,26012160000.0,3916948045824.0
815,8068,3861,797,112,1,367,1,79,30,99,191321.40625,80935.703125,-0.12677665054798126,5498507100160.0,643066691584.0
816,7800,2521,1491,31,2,1151,1,47,29,53,266293.8125,89632.0,-0.1055622398853302,9033732849664.0,434448433152.0
817,7045,3054,1696,7,0,7039,2,5,29,69,406941.0625,87158.515625,-0.038820475339889526,10166698246144.0,247460773888.0
818,3940,3118,254,3,3,6810,6,9,18,42,353977.0625,91433.890625,-0.1140986979007721,2234783891456.0,338297094144.0
819,4744,1177,791,15,0,1920,1,8,17,92,397879.21875,82657.28125,-0.06329147517681122,4945796923392.0,287857115136.0
820,8119,3158,1014,28,2,7033,1,32,12,75,303413.5625,85126.1953125,-0.1364661008119583,6861599277056.0,403307167744.0
821,1656,2437,32,3,2,611,5,25,16,72,321410.3125,85817.8203125,-0.12897594273090363,474405797888.0,423361511424.0
822,4728,2198,1447,20,1,6977,3,4,8,12,395593.875,98308.421875,-0.022925976663827896,8486211026944.0,207835807744.0
823,7239,930,209,53,0,7008,2,81,29,92,194098.703125,82596.734375,-0.06627936661243439,2585896943616.0,583040434176.0
824,6263,3114,1278,15,0,1184,1,63,34,28,247383.984375,95403.671875,0.016015997156500816,7676814688256.0,400148037632.0
825,8088,3317,1631,0,1,6239,2,66,19,63,227392.203125,88082.2734375,-0.08626788854598999,9986277113856.0,452347887616.0
826,8119,2821,9,1802,28,7008,29,79,50,100,177443.78125,79763.3984375,-0.18952079117298126,1715087474688.0,3118140751872.0
827,7552,2757,6,107,3,352,99,64,13,99,213115.65625,79979.515625,-0.19277343153953552,1358213152768.0,1199611314176.0
828,7800,3950,1792,15,0,6829,0,45,2,47,296507.375,91535.875,-0.011248890310525894,10781985865728.0,331187486720.0
829,7803,2470,1363,16,2,1158,0,46,26,21,270551.09375,96075.59375,-0.06536237895488739,8379150368768.0,368702816256.0
830,4224,2689,1103,20,1,5519,0,60,17,93,242232.046875,82072.78125,-0.12291204184293747,6584008704000.0,504822530048.0
831,8603,2917,1903,15,3,7257,3,65,19,19,216428.921875,96049.8125,-0.0852784737944603,11505706729472.0,460986646528.0
832,6535,3409,537,19,2,2648,2,61,19,74,229600.875,85378.984375,-0.13319283723831177,3983651373056.0,499329007616.0
833,7248,2985,457,60,2,894,1,34,3,43,299958.125,91657.1640625,-0.09248529374599457,3634185371648.0,394180395008.0
834,7559,2846,31,31,0,7087,3,48,13,51,287877.5,90735.140625,-0.01585870422422886,1733124423680.0,390904643584.0
835,88,2305,97,8,6,891,2,8,14,4,358916.125,99193.7890625,-0.06203267723321915,544462700544.0,376499142656.0
836,4168,3750,1544,0,3,6300,0,4,25,17,367968.1875,96462.1328125,-0.08216249197721481,8860670623744.0,253368942592.0
837,8056,2857,1900,15,3,1198,3,49,14,21,256121.375,95761.1328125,-0.0839095488190651,11174090375168.0,416487931904.0
838,4400,2912,501,1177,16,6446,25,97,3,100,132995.84375,79779.1953125,-0.18843504786491394,3566222180352.0,2238898503680.0
839,7778,913,732,353,4,1591,2,100,21,84,129010.53125,83073.6953125,-0.1629658341407776,5159874723840.0,976421191680.0
840,7511,1584,1033,372,9,2573,83,64,37,100,213389.3125,79755.703125,-0.19417321681976318,6690338504704.0,1538337931264.0
841,3751,3915,981,65,22,754,44,98,36,100,130314.546875,79824.140625,-0.18753695487976074,5703200145408.0,1609774399488.0
842,561,2274,13,1758,30,1481,51,50,98,98,248736.21875,80198.171875,-0.18700090050697327,218245742592.0,3304914157568.0
843,29,3107,13,302,82,1353,94,96,26,71,135715.953125,85603.578125,-0.1579364836215973,120965758976.0,4139297800192.0
844,122,1997,6,1099,48,644,57,44,29,97,263465.5625,80418.0625,-0.18520857393741608,75450859520.0,3333757337600.0
845,7436,2446,1513,371,13,4489,91,83,73,100,166483.921875,79716.6796875,-0.19673214852809906,9204777615360.0,1777238409216.0
846,8007,566,1956,26,3,905,8,80,21,88,175898.3125,82274.0546875,-0.1681201159954071,11441591549952.0,643170107392.0
847,1991,2287,414,15,0,6808,2,24,2,16,356697.03125,97690.671875,0.027418160811066628,2714629570560.0,261987909632.0
848,6961,286,171,24,1,6039,4,51,13,35,268788.71875,93702.4375,-0.05121183022856712,2307593601024.0,412985556992.0
849,7800,2520,1489,31,2,1870,1,33,1,43,302474.875,91635.796875,-0.093510203063488,9049720487936.0,361854533632.0
850,5752,110,80,11,2,6788,1,2,31,76,379810.875,84923.5625,-0.13771823048591614,1658534100992.0,309374681088.0
851,2103,1252,48,73,15,1695,5,71,12,100,197811.625,79852.09375,-0.18325507640838623,673683734528.0,1124589633536.0
852,7797,3174,731,29,1,992,1,8,2,0,385943.3125,100846.625,-0.0032785090152174234,5136209936384.0,195619438592.0
853,87,2433,3,27,62,43,0,17,29,94,332200.4375,81087.890625,-0.17374983429908752,32073603072.0,2403982114816.0
854,3985,3862,61,15,3,4961,3,67,25,91,208057.390625,81615.140625,-0.1742195039987564,1187006251008.0,588918554624.0
855,5700,1607,64,3,3,7967,1,27,30,76,307906.6875,84604.796875,-0.15612374246120453,1610572103680.0,414369021952.0
856,649,2457,15,31,0,7359,1,3,29,80,412121.15625,84977.078125,-0.05127348750829697,458234298368.0,278209396736.0
857,400,1266,19,46,3,1789,3,67,48,35,210663.703125,92923.0234375,-0.1021139994263649,232174731264.0,625858314240.0
858,2664,1754,62,60,2,730,26,72,17,87,200579.8125,82775.046875,-0.15051783621311188,807819608064.0,815685304320.0
859,6959,3473,18,44,0,1197,5,64,18,15,245262.3125,97992.28125,0.03232572227716446,1347249242112.0,432979574784.0
860,903,2046,33,87,4,3236,99,95,17,99,136949.65625,79935.734375,-0.1951960027217865,444203532288.0,1447638728704.0
861,7552,2086,221,15,2,1184,2,17,14,72,341881.84375,85808.8046875,-0.12928491830825806,2489363988480.0,350742740992.0
862,8054,2982,835,0,3,2829,2,56,18,26,238454.59375,94715.8515625,-0.09167781472206116,5780442447872.0,426235428864.0
863,7796,3462,804,4,3,1442,2,15,14,16,340799.75,96761.8125,-0.07778467237949371,5526211002368.0,292076453888.0
864,6529,2998,485,17,1,1444,4,2,14,12,401096.8125,98414.171875,-0.019192272797226906,3672445550592.0,206850441216.0
865,6063,1414,482,47,0,4961,1,88,14,94,174546.75,82218.625,-0.0679248720407486,3704265113600.0,602498334720.0
866,3226,3630,0,12,1,6810,2,2,21,42,399337.46875,92289.8671875,-0.05987827479839325,810010804224.0,238242381824.0
867,4938,3438,346,8,3,144,4,81,18,28,176330.25,94376.484375,-0.09168411046266556,2636379848704.0,549734121472.0
868,8068,3071,1306,16,6,2647,2,99,45,84,128991.1875,83050.765625,-0.16414272785186768,8187759034368.0,756053573632.0
869,8056,2969,367,15,1,6303,3,22,22,45,345737.625,91690.65625,-0.06380332261323929,3511361732608.0,310423322624.0
870,7606,2654,393,32,3,2907,1,98,13,93,131135.921875,81243.6640625,-0.1752101331949234,3442260049920.0,662556049408.0
871,3511,3015,613,30,1,1095,5,44,26,8,289108.0625,99225.2265625,-0.013988400809466839,3789700464640.0,387321823232.0
872,6415,65,672,24,0,3749,9,27,8,83,344908.9375,84410.5078125,-0.054793018847703934,4694127149056.0,397673431040.0
873,5133,1898,489,25,2,6695,13,95,13,100,141716.125,80099.71875,-0.16888731718063354,3641465896960.0,727715938304.0
874,4969,1223,653,30,3,1773,8,55,34,65,238845.90625,86884.5,-0.14021141827106476,4273042096128.0,572924887040.0
875,8068,2919,345,17,1,6736,1,8,11,43,383304.21875,92092.2109375,-0.06107602268457413,3416606638080.0,246834462720.0
876,1099,2321,1695,6,0,6983,5,5,2,34,408553.5625,94111.34375,0.0042840782552957535,9124455645184.0,214954082304.0
877,7287,3096,321,15,0,2656,2,55,5,27,269721.125,95574.8828125,0.01627286896109581,3008931561472.0,358359760896.0
878,387,3761,1755,21,3,5230,1,35,14,88,287613.3125,82219.421875,-0.17016954720020294,9243758428160.0,493857308672.0
879,7912,2761,36,64,0,7010,4,64,48,47,243406.84375,91520.3515625,-0.011452901177108288,1817365708800.0,492142952448.0
880,6281,3054,4,105,1,2952,7,80,26,82,189152.25,84305.46875,-0.10851873457431793,1221565349888.0,661976186880.0
881,8056,3449,787,0,3,1607,1,25,9,47,314339.9375,90521.015625,-0.11654705554246902,5490451939328.0,350961008640.0
882,6566,2946,78,14,3,7087,5,61,18,23,226079.09375,95247.1640625,-0.09041491895914078,1800903065600.0,471815487488.0
883,7839,3513,442,62,3,3224,6,47,10,27,260615.4375,94503.421875,-0.09373302012681961,3745264435200.0,473458016256.0
884,1600,1278,25,70,3,3685,2,20,4,77,325282.21875,84448.4296875,-0.15580104291439056,540956819456.0,465864982528.0
885,6266,3070,0,30,0,7117,5,6,11,72,403965.96875,86564.640625,-0.04186008870601654,1350413582336.0,284522741760.0
886,1408,1405,22,1002,60,7439,94,89,29,99,151721.28125,79902.7421875,-0.1961923986673355,629119451136.0,4020188479488.0
887,392,2946,841,457,3,7567,54,62,49,99,218946.75,79938.375,-0.19133110344409943,4650203348992.0,1341122412544.0
888,128,1386,100,0,0,545,3,49,9,1,288036.25,100802.921875,0.05087274685502052,554163830784.0,408651825152.0
889,4505,3226,551,8,3,1277,6,60,47,53,227059.6875,89308.3359375,-0.12458903342485428,3651935666176.0,540948365312.0
890,7552,870,1085,45,0,1120,3,95,9,95,155043.125,82082.953125,-0.06610000133514404,6910708809728.0,619398430720.0
891,440,2718,80,1245,9,6084,74,97,90,93,132569.09375,81124.4140625,-0.18636710941791534,708139483136.0,2487046373376.0
892,64,969,88,3,63,7536,92,52,14,99,242647.515625,79906.453125,-0.19583670794963837,736614350848.0,3135755517952.0
893,111,2318,10,892,51,893,39,48,21,89,254386.78125,82043.578125,-0.1730981320142746,103099514880.0,3138237235200.0
894,7234,3254,49,39,3,3148,6,94,21,36,143564.90625,92693.8203125,-0.10495346784591675,1625013616640.0,616482013184.0
895,2679,2922,1447,20,1,7039,3,60,12,51,243952.140625,90484.84375,-0.07141800969839096,8131784474624.0,482645606400.0
896,896,1189,221,23,3,6431,6,50,22,58,251539.59375,88226.09375,-0.133853018283844,1522098503680.0,564413136896.0
