,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
447,3954,3093,4,24,0,2789,1,7,5,2,21883.915625,177414.4625,-0.32719331979751587,810534961152.0,165988712448.0
448,7014,3614,5,10,0,3078,3,2,7,1,19133.909375,160380.85,-0.7060062885284424,1358882537472.0,144373006336.0
449,3321,3544,13,28,0,1034,15,0,15,99,6910.33125,101887.30625,-0.5904571413993835,682400088064.0,372287602688.0
450,61,3330,2,11,0,498,0,4,4,16,23593.69375,186533.5625,0.033201221376657486,39025913856.0,163636674560.0
451,8001,3569,107,11,0,6933,0,0,9,29,13521.8953125,133822.825,-0.8099058270454407,2193569873920.0,157695492096.0
452,3991,71,20,7,0,5605,11,27,14,97,6813.103125,100372.6375,-0.593498945236206,1001623650304.0,460920127488.0
453,6785,3610,123,7,0,3044,0,0,8,13,17067.134375,152796.75,-0.7096056342124939,1921937833984.0,132724310016.0
454,3910,3818,0,1871,50,1524,59,63,12,100,6599.646875,97608.8,-0.6935006380081177,736248397824.0,4030683676672.0
455,8118,3359,23,20,0,1059,0,3,3,29,14452.8328125,139621.8875,-0.7837998270988464,1569573961728.0,172549570560.0
456,188,3611,5,20,0,3348,0,3,12,1,24751.940625,189716.3625,-0.05039345100522041,180462075904.0,147519012864.0
457,69,3560,4,19,0,2101,0,2,3,78,9611.06015625,121407.825,-0.41437235474586487,109135986688.0,240198041600.0
458,6596,3545,4,15,0,1514,5,9,13,76,8546.08828125,109563.875,-0.7955433130264282,1223942340608.0,289629536256.0
459,382,3542,20,19,0,1018,0,0,12,63,12356.8375,138077.475,-0.29361653327941895,206035189760.0,215600463872.0
460,2821,3346,0,1011,0,3322,8,21,31,99,6682.84609375,99546.6,-0.6145947575569153,612266213376.0,1264322740224.0
461,2175,3818,4,1929,63,1676,27,52,15,100,6839.4734375,100685.8625,-0.5943022966384888,460244582400.0,4308330610688.0
462,7938,3358,1,4,0,13,1,11,23,25,15657.69375,145886.7,-0.7584595680236816,1387441553408.0,199342374912.0
463,7993,3812,0,2000,1,20,23,31,51,100,6071.253125,89315.1625,-0.8850607872009277,1392150839296.0,2260647280640.0
464,6396,3611,26,6,0,2794,0,3,19,50,11520.3390625,127301.525,-0.747255802154541,1348460609536.0,197879119872.0
465,7986,3557,2,249,0,6132,79,11,12,99,5832.60703125,86364.35625,-0.894909679889679,1624138055680.0,978846744576.0
466,2567,3817,3,1075,39,4085,28,53,48,100,6682.68984375,98977.3625,-0.6252236366271973,611244179456.0,2805423407104.0
467,1465,3582,4,11,0,2173,63,2,3,96,7196.1828125,103892.7625,-0.5404632091522217,354778152960.0,680800616448.0
468,7017,3585,4,10,0,3577,0,2,7,14,16632.840625,150193.7875,-0.7319284677505493,1372488466432.0,142972059648.0
469,1862,3822,27,8,0,5922,0,4,4,35,15904.9140625,154549.625,-0.3215864598751068,678411632640.0,180286013440.0
470,2949,3557,7,13,0,3429,3,2,15,83,8326.58828125,111294.925,-0.5806890726089478,674291843072.0,263630356480.0
471,1601,3389,106,11,0,1010,0,0,4,0,26210.034375,194922.275,-0.016720503568649292,858266796032.0,118714753024.0
472,7950,3609,27,7,0,7706,0,0,6,3,17695.365625,151852.45,-0.7758041620254517,1803291066368.0,117933146112.0
473,189,3356,4,21,0,2522,0,3,11,57,12786.3875,139982.075,-0.314879447221756,145383686144.0,223281758208.0
474,124,3359,5,21,0,3841,0,3,4,2,24518.33125,189013.6875,-0.04652782157063484,187305607168.0,145331191808.0
475,7213,3345,4,11,0,1085,0,5,3,3,19844.1421875,164175.15,-0.683998167514801,1315699687424.0,137671000064.0
476,1968,3627,5,7,0,2539,0,3,28,14,20524.99375,173716.6625,-0.2203558385372162,460812156928.0,160137478144.0
477,13,3830,0,1017,0,26,28,48,15,99,7556.0515625,108412.0375,-0.4264257252216339,3211520000.0,1548963545088.0
478,6526,3610,26,7,0,2843,0,3,23,50,11454.434375,126653.125,-0.7584033012390137,1372878798848.0,200857747456.0
479,838,3589,7,5,0,3010,3,4,9,62,11740.0046875,133983.9,-0.37385159730911255,291523821568.0,238748090368.0
480,194,3837,4,11,0,466,0,4,4,16,23528.346875,186283.675,0.022216955199837685,71251197952.0,163281731584.0
481,2948,3821,7,10,0,3098,3,2,7,46,13566.7734375,142554.5875,-0.44128337502479553,662042705920.0,207920300032.0
482,881,3865,0,2,0,3610,3,0,11,3,23680.5375,185700.775,-0.1112043708562851,285057318912.0,138950688768.0
483,1929,3350,8,4,0,1021,0,0,3,44,15531.140625,153700.4125,-0.25293871760368347,414006312960.0,170871046144.0
484,3969,3558,24,9,0,3285,0,3,8,47,12965.5390625,138611.0,-0.5235859155654907,933640273920.0,192316342272.0
485,7537,3614,7,6,0,2661,0,2,4,1,18909.4453125,158427.4375,-0.7355990409851074,1444954374144.0,120446754816.0
486,1942,3553,5,11,0,3829,0,2,8,15,20142.7390625,172309.075,-0.23050330579280853,503345283072.0,149247246336.0
487,189,3333,2,7,0,1322,0,4,11,15,22108.80625,180707.45,-0.07052865624427795,91367686144.0,160862224384.0
488,5766,3819,0,1970,60,1872,20,56,51,100,6244.41953125,92543.98125,-0.8177897334098816,1072035921920.0,4185864536064.0
489,3973,485,6,11,0,3355,0,2,3,3,22270.2921875,179738.45,-0.22680844366550446,844730204160.0,127545745408.0
490,1137,3817,8,12,0,514,0,0,3,19,22143.384375,181177.075,-0.048987697809934616,257639694336.0,145320656896.0
491,138,3304,4,19,0,2517,0,2,4,13,21912.328125,179861.65,-0.0947592705488205,136323203072.0,153472122880.0
492,74,3599,4,20,0,1483,0,1,2,29,18554.621875,166952.025,-0.1577986180782318,87461756928.0,170320117760.0
493,1933,3347,27,20,0,2530,0,0,11,34,16375.5703125,156809.2375,-0.2953346371650696,567030972416.0,175343337472.0
494,7489,3485,20,7,0,6140,0,3,11,60,9676.9953125,114197.275,-0.8325398564338684,1630072209408.0,206717157376.0
495,7353,3818,4,7,0,772,0,12,14,3,19753.9125,163068.35,-0.7061175107955933,1328652615680.0,165820645376.0
496,3982,3577,27,21,0,1323,0,0,9,46,13929.040625,144471.15,-0.4550520181655884,879689596928.0,190428135424.0
497,7937,3815,100,7,0,3285,0,0,11,12,16397.7671875,146935.425,-0.7817858457565308,2013509713920.0,133073190912.0
498,6841,3824,4,4,0,2082,0,3,4,34,13884.61875,138825.8,-0.7446534633636475,1287312637952.0,166825951232.0
499,3959,3614,27,8,0,4325,0,3,8,12,19235.446875,166801.5375,-0.4165399372577667,985198755840.0,144717283328.0
500,8847,3309,1818,12,0,2533,0,0,4,31,13199.7015625,131668.0375,-0.8276063799858093,10940650094592.0,158531485696.0
501,1726,3641,10,11,0,3075,0,0,24,2,23447.23125,184496.675,-0.15870125591754913,463838117888.0,131871162368.0
502,2248,3606,2,1118,39,2037,76,53,0,100,6823.940625,100486.25,-0.5951881408691406,475881537536.0,3115504369664.0
503,1166,3350,0,2,0,1018,0,0,11,3,25701.7578125,193158.85,-0.0016364159528166056,240113909760.0,118722494464.0
504,518,3350,4,35,32,2058,28,42,51,100,7044.2421875,102927.4125,-0.5196670293807983,185729286144.0,1681288855552.0
505,8179,3818,3,24,15,186,3,15,0,98,6325.25,91337.50625,-0.8801546692848206,1445945671680.0,803052388352.0
506,7742,3482,59,7,0,6116,0,3,11,51,10680.046875,119648.0125,-0.8286975026130676,1872919134208.0,194747695104.0
507,7950,3609,27,6,0,5605,0,2,26,1,18086.6609375,153306.85,-0.7732459306716919,1726646321152.0,132370743296.0
508,6534,3553,5,10,0,3595,0,2,7,45,12042.7984375,129668.425,-0.7525113821029663,1294184087552.0,184312430592.0
509,3262,3797,3,62,0,517,4,1,51,92,7778.08125,108029.4125,-0.5654513239860535,602069139456.0,340484259840.0
510,2030,3613,21,11,0,3842,0,3,23,15,20065.36875,171897.75,-0.24028462171554565,601058574336.0,161907834880.0
511,4229,3609,6,8,0,3355,0,0,4,2,21283.771875,174365.9125,-0.40191590785980225,889294684160.0,117143855104.0
512,4030,3561,5,23,0,3371,0,3,8,15,18687.578125,164639.875,-0.4213876724243164,850116542464.0,161663729664.0
513,3962,3557,7,14,0,661,0,0,15,80,9085.8234375,116971.95,-0.5609108209609985,749658374144.0,232715649024.0
514,4090,3614,5,11,0,3332,0,4,12,24,16867.8734375,156897.0875,-0.46090957522392273,859138555904.0,169452650496.0
515,7025,3358,5,11,0,2579,0,0,11,1,19421.1078125,161989.25,-0.6917048692703247,1342593957888.0,121378840576.0
516,8526,3485,234,7,0,5923,0,3,11,43,11436.0390625,122501.3625,-0.8416005373001099,2898357387264.0,183950180352.0
517,578,3810,4,4,0,6147,0,2,4,35,16464.0375,157629.2375,-0.24412953853607178,345340772352.0,169576660992.0
518,317,3739,59,4,0,6171,0,3,8,61,11917.559375,135186.5625,-0.35082554817199707,582381469696.0,212031553536.0
519,510,3814,7,7,0,1781,0,4,11,2,24731.36875,189584.35,-0.05910838022828102,189591699456.0,141987332096.0
520,265,3615,4,5,0,538,0,1,4,27,20510.353125,175237.05,-0.04590078815817833,86237446144.0,156532523008.0
521,329,3478,4,19,0,618,0,4,3,58,13641.1046875,145101.725,-0.2268633395433426,100296957952.0,225680785408.0
522,141,3808,4,10,0,508,0,5,4,2,27550.68125,199501.225,0.09879060834646225,63557124096.0,148802011136.0
523,5,3345,2,12,0,138,0,4,8,0,29391.69375,205243.675,0.17739282548427582,16144640000.0,145680515072.0
524,3454,3306,27,8,0,2834,0,3,12,44,13801.353125,143564.0625,-0.4491831958293915,842896506880.0,190255202304.0
525,8185,3353,26,7,0,3124,0,1,8,19,15237.3640625,141852.0,-0.7924979329109192,1671928217600.0,143535177728.0
526,1726,3641,10,8,0,3075,0,0,39,2,23435.6859375,184374.95,-0.1606137603521347,463838117888.0,137548251136.0
527,6274,3347,5,2,0,3069,0,4,8,2,19628.25625,164420.975,-0.6253166198730469,1229735067648.0,127894880256.0
528,382,3609,26,8,0,356,0,2,23,50,15464.275,154023.975,-0.16393132507801056,212605452288.0,206094696448.0
529,7990,3563,4,15,0,2085,0,2,4,51,10983.19375,121723.175,-0.8229240775108337,1487439921152.0,194568421376.0
530,6266,3822,11,11,0,514,0,0,15,61,10758.8265625,124366.25,-0.7326444387435913,1165856079872.0,204283183104.0
531,502,3601,29,4,0,2051,0,0,8,51,13795.1328125,145137.85,-0.2993519902229309,310688645120.0,183737155584.0
532,3330,3354,26,8,0,2828,0,4,12,39,14712.959375,148117.9375,-0.42171648144721985,815971762176.0,187923283968.0
533,4302,3818,2,194,7,778,78,4,51,99,6884.86015625,100258.21875,-0.6818673610687256,787513540608.0,1141068660736.0
534,4026,3610,4,11,0,2532,0,2,7,60,11123.98828125,128641.1625,-0.558949887752533,813693468672.0,206853636096.0
535,77,3554,5,235,0,3076,12,6,3,98,7100.8484375,103832.8875,-0.5021198391914368,151216652288.0,554247323648.0
536,350,3865,12,4,0,3613,0,0,8,60,12121.4203125,136241.5,-0.3496847450733185,254170234880.0,195741040640.0
537,7858,3556,3,1929,0,4128,7,63,12,99,5880.840234375,87235.7625,-0.8899388313293457,1533870080000.0,2161153409024.0
538,3973,3610,11,11,0,6522,0,2,8,83,8038.58359375,108360.425,-0.6585547924041748,985862504448.0,237542637568.0
539,4235,3345,5,18,60,3949,31,8,12,100,6453.748046875,96083.0375,-0.7113977670669556,906888347648.0,2410987126784.0
540,10,3856,0,11,0,116,0,13,13,29,20813.375,176554.35,-0.004227170720696449,5972480000.0,237234962432.0
541,117,3614,5,20,0,308,0,2,7,12,25080.0984375,191652.05,0.07218538224697113,57203195904.0,156759687168.0
542,6010,3601,1,1969,51,1346,44,55,51,99,6377.108203125,93673.6375,-0.818509042263031,1100443025408.0,4028268019712.0
543,7486,3562,0,7,0,3867,0,3,8,60,9742.4140625,114762.275,-0.8291240930557251,1444231249920.0,205221068800.0
544,1,3566,4,61,7,573,76,8,7,96,8031.3859375,111349.1125,-0.41217267513275146,41557118976.0,1050687307776.0
545,7025,3585,4,5,0,538,0,3,4,62,10335.4125,120653.4,-0.7818820476531982,1263018180608.0,204709019648.0
546,369,3346,28,4,0,893,0,0,0,3,26275.975,195328.575,0.04430656135082245,240172138496.0,114927304704.0
547,10,3822,1,4,0,244,3,11,16,29,20590.75,175623.1625,-0.018672743812203407,15761920000.0,242707496960.0
548,10,3817,0,248,0,4,3,12,15,29,20874.2140625,177250.375,0.0015306508867070079,1886720000.0,453331353600.0
549,7965,3353,100,4,0,234,0,0,11,0,20261.90625,164155.225,-0.7216780185699463,1907083313152.0,114071142400.0
550,8121,3809,996,7,0,484,0,3,5,60,10097.9375,117142.5,-0.8330437541007996,6530879455232.0,204280889344.0
551,102,3614,5,11,0,3813,0,3,8,7,23173.7328125,184304.9875,-0.0770309567451477,182454370304.0,145801248768.0
552,1129,3601,8,10,0,762,0,1,3,16,22576.11875,182643.15,-0.0492108054459095,265294053376.0,144255008768.0
553,53,3344,3,11,0,1291,0,15,8,29,18800.6375,168036.7125,-0.13841573894023895,71681916928.0,240410165248.0
554,3802,3609,2,1946,63,1557,15,38,7,100,6619.1203125,97991.7125,-0.6786436438560486,728891457536.0,4181372960768.0
555,264,3090,26,11,0,2331,0,0,12,0,25319.4375,191703.4,-0.03006967157125473,264112046080.0,122856038400.0
556,126,3565,3,77,3,2015,19,55,56,99,7191.9421875,104210.425,-0.5056420564651489,110801297408.0,774199312384.0
557,6845,3833,6,112,13,6151,15,43,0,100,5986.6421875,88836.4125,-0.8713287711143494,1446686228480.0,971461820416.0
558,8162,3361,123,4,0,266,0,0,11,0,20049.9109375,162818.65,-0.7341018915176392,2060305039360.0,114064326656.0
559,7998,3808,923,7,0,3819,0,3,11,51,10672.4390625,119517.2,-0.8354872465133667,6257368891392.0,195298344960.0
560,2305,3566,23,8,0,1050,0,0,3,32,17760.8140625,163389.55,-0.22958596050739288,557318406144.0,158233788416.0
561,14,3537,3,19,0,277,0,2,15,1,28599.215625,202792.9,0.14562857151031494,27902078976.0,145458069504.0
562,8162,3814,100,7,0,3892,0,1,11,12,16167.2859375,145277.2,-0.7938212156295776,2074821132288.0,136444444672.0
563,1929,3822,1,10,0,138,0,0,11,16,22932.703125,183856.025,-0.0620882473886013,345954582528.0,143543140352.0
564,6522,3605,7,114,0,4377,8,0,48,99,6033.12421875,90074.63125,-0.8526167869567871,1330862620672.0,412825878528.0
565,310,3607,4,13,0,538,0,1,3,4,26823.340625,197203.2,0.08112086355686188,94071029760.0,131567312896.0
566,0,3553,3,23,6,29,34,17,3,70,12554.4796875,140165.5125,-0.20387953519821167,16417920000.0,724255375360.0
567,6526,3558,11,11,0,1524,0,0,11,61,10389.3140625,121388.05,-0.7595621943473816,1247961677824.0,201581428736.0
568,6198,3353,21,11,0,5620,0,1,6,44,12259.13046875,131382.5125,-0.7240174412727356,1391485386752.0,179570229248.0
569,8517,3716,6,68,77,6394,13,75,61,100,5770.916796875,84799.69375,-0.9071455001831055,1746612518912.0,3090217435136.0
570,1914,3095,11,31,0,2093,0,0,4,53,13084.70625,141103.9625,-0.3587401807308197,465861705728.0,206273527808.0
571,3655,3612,4,10,0,2281,3,1,0,28,16752.20625,157332.025,-0.39880141615867615,739953344512.0,175292170240.0
572,8065,3558,4,7,0,1236,0,0,4,49,11448.32421875,124542.3,-0.8155885338783264,1469524344832.0,178069995520.0
573,5249,3631,2,11,2,3086,0,15,56,58,11142.2109375,127674.35,-0.6666345596313477,1036563120128.0,337537269760.0
574,130,3556,4,27,0,2077,3,0,7,33,17417.084375,162062.05,-0.194713294506073,118879354880.0,199832715264.0
575,3212,3625,6,1141,3,2844,16,55,0,100,6628.2125,98340.675,-0.6519435048103333,693614084096.0,1605679579136.0
576,8062,3568,116,0,0,6122,0,0,49,61,9388.01484375,111328.5375,-0.8536223769187927,2220683427840.0,212454211584.0
577,1721,3557,4,19,0,4706,0,2,3,51,13180.875,141432.075,-0.37286263704299927,491746492416.0,201841983488.0
578,6334,3550,20,21,0,1261,0,0,8,26,15990.003125,150403.1125,-0.6583707332611084,1251024175104.0,162249555968.0
579,2841,3816,0,918,60,2945,42,52,32,100,6671.003125,98758.9875,-0.6382738351821899,601994756096.0,3417181782016.0
580,7742,3554,2,621,12,2296,31,55,40,100,5963.57421875,87738.975,-0.8882421851158142,1441725284352.0,1524764114944.0
581,1921,3809,0,22,0,3842,0,3,5,29,17130.1125,159952.6125,-0.29786917567253113,474563805184.0,180439171072.0
582,2687,3563,3,10,0,3028,63,43,59,91,7487.3984375,104998.65,-0.5977199077606201,593574363136.0,851297632256.0
583,125,3568,4,8,2,4060,3,13,48,92,7911.6390625,110046.95,-0.47474420070648193,190348820480.0,404522762240.0
584,7825,3563,4,1421,62,1221,32,6,60,100,6029.07265625,88392.2375,-0.886817991733551,1427198312448.0,3689202581504.0
585,2584,3818,3,1106,31,1541,13,92,43,100,6800.6546875,100158.2125,-0.613701343536377,521398452224.0,2621932830720.0
586,8254,3816,10,31,0,5347,4,12,16,58,9672.56796875,112677.175,-0.8561860918998718,1683114950656.0,282938343424.0
587,1102,3350,7,13,0,4093,0,0,11,3,23613.6390625,185511.875,-0.10960730165243149,376988762112.0,127751626752.0
588,6265,3626,8,25,0,786,3,0,15,26,16280.80625,152014.4375,-0.6453244686126709,1160244625408.0,188587556864.0
589,5049,3625,4,460,12,121,30,50,8,96,7148.221875,102097.8,-0.7179355621337891,903824015360.0,1363402948608.0
590,6013,3553,5,24,1,180,0,11,11,69,10174.1046875,122932.7375,-0.6947991251945496,1078909403136.0,296349925376.0
591,6297,3615,4,10,0,3075,0,3,56,35,13671.940625,138312.6125,-0.7151334285736084,1228837879808.0,201723871232.0
592,4707,3606,3,1942,0,1738,51,63,51,100,6362.987890625,95431.3375,-0.742987334728241,898156724224.0,2476919750656.0
593,8190,3353,27,7,0,821,0,0,12,2,19314.184375,159634.65,-0.7451577186584473,1593905119232.0,119764975616.0
594,8026,3811,0,1555,8,619,95,7,48,99,6139.68671875,89105.3125,-0.889069676399231,1419747262464.0,2442306256896.0
595,8157,3612,5,944,0,157,4,7,60,100,6009.43359375,88825.075,-0.8855270147323608,1451297603584.0,1135783444480.0
596,6329,3865,4,1086,6,2842,56,7,3,99,6195.055859375,91297.69375,-0.8499500751495361,1225908289536.0,1722838417408.0
597,833,3589,7,4,0,3054,4,4,55,92,7652.49296875,107179.15,-0.5165318250656128,292258578432.0,309436841984.0
598,1883,3408,2,1996,45,1960,7,5,52,100,6871.69375,101066.75625,-0.5750080943107605,409533448192.0,3513436602368.0
599,130,3867,3,15,29,2211,3,23,28,100,7052.05234375,103124.9,-0.5147671103477478,118647685120.0,1329223565312.0
600,1841,3344,40,140,1,5380,7,0,60,99,6840.9390625,101265.6875,-0.571008026599884,721543561216.0,470276210688.0
601,5062,3329,5,11,0,4098,58,19,3,92,6927.4578125,98779.30625,-0.7540762424468994,1056288079872.0,672633651200.0
602,2112,3701,0,467,61,2557,32,61,47,99,6904.4828125,101127.3125,-0.5909416079521179,460936314880.0,3050274816000.0
603,2629,3808,4,500,0,2244,15,52,48,95,7119.9375,102677.45,-0.6033631563186646,559997321216.0,991074451456.0
604,7421,3618,3,1868,44,2299,52,33,60,100,5973.712109375,87967.6625,-0.8842245936393738,1391075000320.0,3692828557312.0
605,6534,3600,4,232,48,4230,13,40,63,100,6049.9140625,89753.2,-0.8590537309646606,1312229163008.0,2209378467840.0
606,6337,3630,4,108,0,1483,2,22,0,97,6461.696875,94646.475,-0.8202626705169678,1177724649472.0,420459642880.0
607,3966,3835,3,822,13,2939,42,62,54,100,6485.03046875,96293.075,-0.713531494140625,812976046080.0,1845158739968.0
608,8831,3742,2,143,1,133,7,11,60,98,6174.3875,89540.6625,-0.8937820196151733,1552392126464.0,501572698112.0
609,952,3600,0,908,0,7572,63,8,15,100,6779.33125,101148.875,-0.5399022698402405,441950666752.0,1472840335360.0
610,7078,3614,4,924,1,2249,31,15,0,100,6011.4796875,89504.8875,-0.869957447052002,1334661742592.0,1301049114624.0
611,8075,3822,0,22,15,186,0,15,0,97,6434.04453125,92393.1375,-0.8760641813278198,1412481548288.0,782623113216.0
612,3902,3603,4,124,2,1279,0,10,62,91,7749.81875,107645.775,-0.6181266903877258,746398023680.0,468845199360.0
613,763,3608,3,1011,35,1291,35,58,31,100,7085.2421875,103290.175,-0.5249040722846985,195278733312.0,2710957981696.0
614,3334,3562,5,1902,3,2511,55,56,79,100,6618.3109375,97931.54375,-0.663413405418396,697584123904.0,2534589333504.0
615,6320,3547,0,979,0,3851,9,60,51,99,6091.495703125,90973.2375,-0.8395093679428101,1240670011392.0,1371754070016.0
616,6846,3593,5,19,1,3327,10,12,36,100,6005.80625,89771.2,-0.8619052767753601,1338720780288.0,406386343936.0
617,7527,3808,11,491,2,1080,3,54,0,99,6195.5765625,90771.95,-0.8739780187606812,1406018519040.0,912147087360.0
618,6529,2507,36,8,0,1013,0,0,59,92,7031.54375,99273.45,-0.7898721098899841,1357842612224.0,264761311232.0
619,8176,3816,1,1879,30,2023,23,94,60,99,5973.8796875,87113.31875,-0.8979262709617615,1502197186560.0,3263545737216.0
620,9,1555,4,70,0,22,0,5,23,100,7625.33359375,109363.5125,-0.3734416365623474,22849282048.0,348394782720.0
621,8066,3823,3,104,2,2069,14,24,27,99,6039.533203125,88480.39375,-0.88951575756073,1494966468608.0,562097815552.0
622,4101,3820,4,997,2,252,35,13,51,100,6811.4984375,100018.95,-0.6717149615287781,743575126016.0,1448540504064.0
623,7863,3386,3,1991,63,1267,71,52,40,100,6023.081640625,88324.9375,-0.8866156935691833,1430371303424.0,4560937025536.0
624,114,3600,4,11,0,2581,0,0,4,29,18158.2734375,165164.95,-0.179811492562294,134480003072.0,158112350208.0
625,3961,3816,7,9,0,874,0,0,8,9,21870.03125,178198.3625,-0.29618385434150696,757254324224.0,130281250816.0
626,13,3951,0,13,2,1547,1,6,20,50,14730.465625,150774.0,-0.24344108998775482,58697596928.0,297542647808.0
627,2945,3606,0,13,0,2533,0,0,12,7,21498.184375,176811.8375,-0.2633976936340332,605069377536.0,133174525952.0
628,6369,3837,0,841,51,2939,43,33,52,100,6090.81328125,90224.125,-0.8555690050125122,1215930171392.0,2978969288704.0
629,3973,3566,4,13,0,3843,0,4,11,3,21210.503125,174359.925,-0.38156846165657043,852292468736.0,142564868096.0
630,7806,2613,36,15,0,757,0,1,3,34,14100.571875,139548.5125,-0.7560427188873291,1570803548160.0,167102611456.0
631,4234,3604,3,1941,60,1872,27,62,51,100,6508.29140625,96475.1125,-0.7174618244171143,820705296384.0,4236075597824.0
632,2981,3601,8,11,0,1285,0,2,3,23,19082.753125,168297.4125,-0.25987696647644043,606769250304.0,156921200640.0
633,4437,3547,0,1067,63,2293,76,51,48,99,6551.53046875,96538.325,-0.7325491905212402,856041586688.0,3817715531776.0
634,8898,3816,39,4,0,5124,6,12,8,59,9402.690625,110071.6625,-0.8713117837905884,1935567618048.0,268160401408.0
635,956,3823,5,11,0,3303,0,3,15,61,11822.9796875,134358.225,-0.3813154399394989,312513953792.0,220621504512.0
636,1416,3558,6,10,0,3973,0,1,12,80,8999.59765625,116810.05,-0.4849909245967865,422152372224.0,233158508544.0
637,4999,3433,7,7,0,1052,0,1,11,37,15116.5734375,149165.675,-0.5199337005615234,944442966016.0,170644733952.0
638,4982,3610,4,4,0,1506,0,7,4,62,10877.77265625,126735.65,-0.6247456669807434,942685487104.0,220500918272.0
639,6278,3557,4,10,0,3553,0,5,4,13,17337.74375,154942.525,-0.664880096912384,1242967703552.0,151061921792.0
640,1728,3609,6,0,0,2314,0,7,11,50,13527.4640625,143252.7,-0.3562903106212616,415944900608.0,211588612096.0
641,5893,3737,1,930,35,2965,16,11,10,99,6264.76484375,92561.675,-0.8229562640190125,1139136397312.0,2302369857536.0
642,6918,3502,3,1333,45,2251,52,45,59,100,6056.64453125,89431.2625,-0.8688053488731384,1301762015232.0,3299310567424.0
643,1310,3433,3,1462,1,2537,52,20,43,100,6875.4875,101692.84375,-0.5504970550537109,335954542592.0,1962591911936.0
644,6814,3742,3,587,60,1847,54,60,55,99,6220.92109375,91165.175,-0.8618519306182861,1268919697408.0,3189074034688.0
645,8065,3361,4,28,0,2577,0,0,8,0,18811.909375,156992.375,-0.7564470171928406,1518444216320.0,132936859648.0
646,6214,2588,20,11,0,3346,0,2,7,11,18055.01875,158983.625,-0.6069187521934509,1306195263488.0,139072356352.0
647,8710,3838,27,137,0,6135,21,40,0,99,5737.59375,84715.275,-0.9080064296722412,1878281551872.0,618307387392.0
648,1206,3301,6,173,1,2,0,0,23,99,7625.534375,108984.15,-0.43450072407722473,240733405184.0,438125821952.0
649,7758,3737,4,26,0,3850,0,4,5,13,16263.35625,146676.7,-0.7765158414840698,1511440908288.0,161244266496.0
650,6542,3569,0,58,27,2076,50,52,38,100,6207.62109375,91780.4625,-0.8444689512252808,1214563745792.0,1625635553280.0
651,4572,3621,2,77,8,159,43,57,52,100,6873.1578125,100417.06875,-0.6759340763092041,811934023680.0,1034858266624.0
652,7103,3560,0,803,0,3211,9,59,52,99,5981.481640625,88946.58125,-0.8722071647644043,1353627729920.0,1213687922688.0
653,1073,3814,6,11,0,3578,0,0,12,24,18638.521875,166717.5,-0.21791784465312958,348033220608.0,155353055232.0
654,141,3356,7,21,0,5659,0,3,4,34,16911.153125,159841.175,-0.20659999549388885,266825580544.0,188599025664.0
655,6407,3866,12,1384,1,3863,62,59,7,100,6038.2203125,90238.55625,-0.8544997572898865,1317693030400.0,2021141905408.0
656,4861,3874,5,1032,52,2295,23,52,16,100,6363.89453125,94560.325,-0.7699422836303711,955524579328.0,3116415582208.0
657,3961,3691,3,1844,1,2810,58,6,65,100,6459.13671875,96519.58125,-0.7060617804527283,807399587840.0,2270468767744.0
658,5649,3839,26,112,12,2100,11,0,11,100,6327.25546875,93856.55,-0.7994493246078491,1193105948672.0,794037125120.0
659,3798,3823,3,628,30,1231,43,45,55,100,6713.48515625,98834.43125,-0.6750878095626831,721422778368.0,2182607011840.0
660,7745,3636,3,1923,8,738,60,4,63,99,6164.8359375,89705.10625,-0.8825015425682068,1390531837952.0,2553941590016.0
661,2365,3636,2,814,2,2819,21,33,40,100,6738.00546875,99830.71875,-0.6059128046035767,524776275968.0,1276842606592.0
662,8062,3540,10,20,0,2026,0,0,52,62,9602.096875,113412.85,-0.8419288992881775,1528541609984.0,232674869248.0
663,8167,3814,3,785,60,3835,9,59,3,100,5835.594140625,85920.15,-0.9002874493598938,1576972189696.0,3074884632576.0
664,6526,3822,0,1134,32,1918,52,55,48,92,6875.521875,96768.65625,-0.8424078226089478,1206014574592.0,2728627535872.0
665,3965,3811,2,820,12,1049,30,8,32,100,6708.9921875,98803.2625,-0.6812505125999451,738734768128.0,1559942660096.0
666,3230,3694,7,463,16,2409,28,59,7,100,6640.4921875,98397.675,-0.6545592546463013,685998669824.0,1528337399808.0
667,4985,3616,2,235,0,1034,48,3,8,99,6588.68359375,97634.975,-0.7298851013183594,915749011456.0,758759555072.0
668,165,3810,0,467,0,107,96,7,14,100,7442.85625,107474.7625,-0.43333882093429565,32626561024.0,1326403026944.0
669,2873,3546,12,1052,0,2829,11,39,48,100,6579.265625,98657.28125,-0.6261231303215027,664773656576.0,1398680584192.0
670,3441,3297,11,3,0,5420,0,7,8,61,11022.171875,128394.3,-0.5277895331382751,853050851328.0,222478188544.0
671,6466,1739,5,15,3,71,3,20,0,91,7597.84765625,105258.175,-0.7266148924827576,1153791295488.0,417662795776.0
672,8537,3556,5,109,7,2684,25,55,60,97,6106.01796875,88057.9375,-0.898145854473114,1609633366016.0,891829092352.0
