,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
454,8265,3313,1034,1,4,6365,13,3,47,19,273115.95,77532.2125,-0.570220947265625,6965046018048.0,371097534464.0
455,7836,3256,1505,871,16,6259,100,27,81,35,149379.4,66823.5875,-0.7101039290428162,9298018041856.0,2122121478144.0
456,8978,2825,46,5,4,1270,58,48,45,12,183530.9,79373.4,-0.6295837163925171,1844739964928.0,757322153984.0
457,7833,2216,234,105,1,6848,24,27,83,60,251712.8,74631.975,-0.43759623169898987,2811463204864.0,579594158080.0
458,501,3923,0,1993,59,1265,98,16,30,9,196364.7875,130043.1375,-0.651227593421936,133361262592.0,4471160045568.0
459,7428,3960,1398,15,6,6916,99,90,47,96,105535.8125,57730.25,-0.7077898383140564,8703122604032.0,1290811211776.0
460,8042,3783,287,21,1,2337,24,27,49,63,247497.85,70888.0,-0.5826529264450073,2954645471232.0,494297612288.0
461,0,3279,0,483,2,246,81,31,13,15,263392.5,209563.675,-0.20467005670070648,8974080000.0,1279621464064.0
462,1380,3895,1,41,49,1650,25,4,95,12,289845.0,114835.2,-0.5820308327674866,305542397952.0,1980854435840.0
463,6371,2294,249,14,1,6398,1,28,10,3,285213.25,98111.03125,-0.3982365131378174,2617342689280.0,258571010048.0
464,25,3635,1,58,1,814,2,16,46,11,387706.875,190780.9875,-0.20248588919639587,39166726144.0,323843194880.0
465,1914,3017,1,422,0,7945,99,55,22,45,171471.75,105324.5,-0.7081581354141235,628142833664.0,1395358695424.0
466,224,3881,0,506,2,134,77,7,26,3,257614.0,163325.15,-0.5185956358909607,43882242048.0,1152239271936.0
467,7527,3771,1767,90,2,6967,35,40,40,61,214888.5,69784.45,-0.6062276363372803,10611495796736.0,676055678976.0
468,938,2359,17,9,0,1334,2,3,17,19,452539.65,203602.775,0.056681979447603226,298991353856.0,178943262720.0
469,24,3327,0,6,2,142,16,63,58,12,333750.075,238900.7,0.1341371387243271,9358080000.0,629911191552.0
470,6816,2248,418,6,1,1098,2,4,56,51,309807.4,87654.2625,-0.34722140431404114,3366744227840.0,266314055680.0
471,7348,3900,221,14,0,1671,74,43,46,15,186904.2,79374.475,-0.6625268459320068,2471617888256.0,758139453440.0
472,7012,2295,62,25,0,1285,2,3,19,4,327089.2,99544.3,-0.3636802136898041,1584965877760.0,164168810496.0
473,7524,3208,1054,40,9,1290,98,52,80,99,134073.075,56943.03125,-0.702570915222168,6753317027840.0,1322723049472.0
474,8067,3324,1545,69,0,6638,6,39,1,12,261203.1,83896.4,-0.5607926845550537,9556856930304.0,345640927232.0
475,8536,3911,1375,4,6,6964,98,20,80,77,153876.125,57404.1875,-0.7061453461647034,8779994234880.0,1074610503680.0
476,8197,2503,121,5,5,1734,3,12,23,64,278909.1,75941.65625,-0.47614356875419617,2109710008320.0,421253382144.0
477,8569,2880,487,27,6,6347,25,20,47,60,240835.55,68479.8625,-0.5893987417221069,4216670126080.0,630909501440.0
478,7195,3854,0,5,0,206,97,48,38,76,159706.2,69269.5125,-0.6911361813545227,1260020301824.0,994820947968.0
479,8044,3785,1007,120,1,6401,5,59,44,7,234790.3,81662.40625,-0.558202862739563,6789648089088.0,490915102720.0
480,8027,3967,1150,70,0,7601,70,3,14,15,221037.95,77387.53125,-0.6631812453269958,7562624237568.0,626252185600.0
481,1844,3888,98,38,0,712,27,4,49,7,328562.85,124281.225,-0.586946964263916,848737140736.0,371063488512.0
482,5586,2505,6,5,1,1825,5,3,8,63,313937.05,89018.1625,-0.45672595500946045,1069706838016.0,271841820672.0
483,6971,3896,1646,53,2,7476,13,16,77,76,263210.25,66321.7625,-0.5717299580574036,9913757597696.0,484394696704.0
484,7051,3952,97,50,7,7550,2,20,77,13,271296.6,79448.0625,-0.5524613261222839,1999502049280.0,506380877824.0
485,1780,3919,30,56,63,1329,100,75,46,3,135916.025,117415.4625,-0.7026527523994446,511944327168.0,3121986142208.0
486,8134,2992,1922,28,3,886,44,32,6,16,212781.7,83151.15,-0.6155539751052856,11288926224384.0,604398944256.0
487,611,3856,15,1989,12,883,94,24,46,3,194796.175,131483.7875,-0.65127032995224,215374725120.0,2926194458624.0
488,28,3638,2,24,1,6381,30,0,5,15,358614.9,166096.0875,-0.3345680832862854,247893131264.0,379167866880.0
489,1252,2920,1,23,7,1270,2,3,46,51,338498.025,132330.2375,-0.3488832414150238,269397786624.0,476297854976.0
490,7418,3281,2,27,63,521,98,36,40,63,149172.475,70823.75,-0.6932527422904968,1320571502592.0,2938719698944.0
491,235,3308,2,502,2,1206,11,79,21,20,258539.2,171517.4625,-0.27327048778533936,95143682048.0,1047757258752.0
492,6349,3907,24,1443,6,241,99,68,32,19,127088.275,82228.38125,-0.7025970816612244,1236905492480.0,2372744773632.0
493,44,3382,22,40,1,1918,1,52,80,56,325852.775,153616.375,-0.15670469403266907,190268178432.0,542620844032.0
494,613,3958,46,10,24,6961,98,98,31,40,118429.075,111166.2125,-0.6762511134147644,596168278016.0,1929175760896.0
495,8059,3935,121,43,6,6449,9,7,62,0,274881.65,80383.6625,-0.5627769827842712,2257690296320.0,443925889024.0
496,8999,3912,1999,7,1,6967,98,3,46,44,175841.15,66035.75625,-0.7063143253326416,12055583129600.0,814091403264.0
497,7034,3935,28,1988,34,1271,98,92,25,99,106438.45,61687.8125,-0.7021975517272949,1414204882944.0,3891856670720.0
498,7813,3251,227,8,6,7913,97,8,81,39,166056.15,66241.0875,-0.7019262313842773,2810993704960.0,992978337792.0
499,7718,3912,1664,37,7,1224,98,44,32,98,139527.15,60241.15,-0.7021206617355347,9907880329216.0,1208451989504.0
500,6276,3296,9,74,3,7414,21,32,22,3,241085.75,88161.3,-0.5831868052482605,1409068695552.0,504407785472.0
501,8147,3727,1142,87,1,702,6,3,79,55,292910.025,72393.4875,-0.5553452372550964,7290879475712.0,374928900096.0
502,125,2940,6,197,3,1271,98,92,6,31,169340.8375,185133.575,-0.2332145869731903,98846072832.0,1408915603456.0
503,0,3888,0,501,60,1904,96,33,41,15,195570.675,143191.9875,-0.5298500061035156,69457920000.0,3286612312064.0
504,7264,3927,541,856,0,6322,100,20,30,3,172133.85,78581.2125,-0.7107890248298645,4265064005632.0,1531917893632.0
505,6315,3303,22,1973,61,7414,100,80,22,22,115641.0875,78346.25,-0.7100463509559631,1482417897472.0,4634701725696.0
506,6494,3860,994,475,10,7951,99,91,35,16,108510.2625,77260.58125,-0.7084102034568787,6509807796224.0,1717749153792.0
507,6557,2871,996,63,0,1902,1,8,56,15,307972.25,86180.7375,-0.5502760410308838,6310346096640.0,243648462848.0
508,1982,3272,1,33,1,817,2,3,18,4,357453.975,141467.975,-0.5398342609405518,379950727168.0,211061997568.0
509,7981,3919,1257,69,1,766,9,3,79,49,289504.025,73511.6625,-0.5601918697357178,7853115965440.0,369454219264.0
510,8024,3912,1315,967,7,6988,100,11,31,51,159587.475,66659.24375,-0.7096566557884216,8384540573696.0,1869480591360.0
511,66,3263,9,5,1,137,2,4,23,0,467002.55,261344.85,0.18307605385780334,62567047168.0,195034939392.0
512,6145,3903,1,32,0,361,93,39,22,8,178194.0125,89302.025,-0.6880306601524353,1088010977280.0,874659315712.0
513,8076,3440,1935,104,2,329,6,3,76,55,286171.675,72707.375,-0.5550218820571899,11325071687680.0,418907193344.0
514,7348,3320,1025,57,2,1486,68,15,15,15,203295.475,82458.8625,-0.6545773148536682,6581349515264.0,695303602176.0
515,6234,3899,467,5,2,3201,13,4,55,60,278955.4,73791.1,-0.5666602849960327,3593027190784.0,374449471488.0
516,8100,3263,1030,89,1,7601,57,31,6,19,205299.1375,78882.075,-0.6413087248802185,6960931930112.0,674068430848.0
517,8800,3928,609,155,1,6346,98,20,10,25,165343.0,72681.6875,-0.706013023853302,4881486184448.0,947195019264.0
518,6499,2888,538,56,0,1166,97,6,39,11,194669.4,83817.55,-0.7022522687911987,3928441749504.0,803921526784.0
519,349,2767,13,27,1,201,1,0,4,7,482522.4,274712.25,0.2552752196788788,134646398976.0,185215975424.0
520,6319,3859,906,84,6,191,99,100,76,40,103584.35625,73800.03125,-0.7028407454490662,5745698406400.0,1335863017472.0
521,0,3888,1,51,62,142,41,0,45,15,323204.25,182730.875,-0.34316110610961914,10300160000.0,2527772803072.0
522,7942,3244,997,38,8,7374,99,40,44,24,142141.5875,71633.5625,-0.7084125280380249,6756186980352.0,1142957277184.0
523,114,3392,14,43,2,329,1,3,77,48,397388.05,183951.675,-0.05880790203809738,103527055360.0,340622114816.0
524,7813,3204,1296,151,16,6147,99,24,81,32,152787.075,67576.39375,-0.7085079550743103,8219849654272.0,1482418290688.0
525,35,3016,1,27,0,137,30,7,8,7,473362.1,276915.7,0.2193893939256668,16210558976.0,404786348032.0
526,6151,3903,15,4,0,2193,62,24,10,15,226305.65,87346.05625,-0.6383248567581177,1227566743552.0,606075224064.0
527,6210,3377,0,1114,7,7944,98,59,46,31,132135.075,74696.65,-0.7071261405944824,1370833682432.0,2106412892160.0
528,6988,3961,7,6,1,1398,3,15,15,15,294546.65,90704.7125,-0.5404016375541687,1303310106624.0,240536453120.0
529,245,3631,0,966,5,1007,98,28,21,8,201402.575,154066.9125,-0.513994574546814,79384961024.0,1856082804736.0
530,8097,3248,8,214,1,134,16,35,54,19,252900.25,83576.0875,-0.5698322653770447,1455373811712.0,586395811840.0
531,8870,3799,46,7,6,6966,2,19,8,13,270976.3,81145.71875,-0.5464437007904053,2033729142784.0,394846142464.0
532,114,3392,14,43,2,3766,1,3,76,48,367273.55,145906.825,-0.24659423530101776,228908793856.0,336990994432.0
533,837,3297,1,58,2,368,98,59,25,31,179140.9625,149781.4125,-0.5288475751876831,164249600000.0,1149857955840.0
534,8556,2377,0,49,0,262,1,3,45,15,320442.825,88870.325,-0.41028326749801636,1498986446848.0,207110881280.0
535,6305,3924,540,56,10,6927,99,20,31,51,157508.725,70661.03125,-0.7079602479934692,4115071238144.0,1203140034560.0
536,7305,3951,6,82,1,5893,67,100,40,47,135450.225,71776.275,-0.6556984186172485,1517351075840.0,993768374272.0
537,1205,3961,15,42,1,753,2,8,3,15,351523.8,141535.2,-0.5406398177146912,314035863552.0,248716984320.0
538,7237,3208,30,1016,55,6345,99,39,16,56,142930.425,69136.0625,-0.70814448595047,1644882690048.0,3524911955968.0
539,110,3360,14,36,1,3441,30,3,46,8,359927.125,171366.3875,-0.26563337445259094,216356454400.0,415506530304.0
540,7840,3911,1437,952,0,6346,100,20,31,74,167508.2,63258.75625,-0.7106143236160278,8953728598016.0,1704967667712.0
541,3,3543,0,511,1,249,66,28,13,8,286523.55,198353.275,-0.3104454278945923,9605758976.0,1157591203840.0
542,1738,3272,18,54,1,7854,27,100,42,11,192588.35,120147.025,-0.5909279584884644,681225027584.0,794666532864.0
543,1738,3888,29,969,0,7497,100,91,42,11,130004.25,108601.25,-0.7115693688392639,724521517056.0,1957784059904.0
544,8793,2232,1297,10,1,1842,98,35,82,22,159139.25,76773.46875,-0.5392220616340637,8238521122816.0,899029008384.0
545,8033,3784,126,52,1,5430,19,3,46,22,279020.075,77914.1625,-0.5786662697792053,2241590984704.0,359818133504.0
546,1023,3889,2,1996,62,782,26,99,45,8,187951.9375,128257.8375,-0.5871464610099792,216851234816.0,4446763876352.0
547,7391,3260,1998,120,1,6859,100,34,46,19,154355.7125,74610.9,-0.7099982500076294,11766602924032.0,983372922880.0
548,8282,3912,1775,5,6,7370,98,35,80,77,143888.6,57737.69375,-0.7066200971603394,10798587969536.0,1116246245376.0
549,7646,2712,974,21,0,1033,93,2,36,15,198056.175,79729.9625,-0.6949461698532104,6355580616704.0,734393270272.0
550,8282,2511,1585,9,1,846,2,7,53,7,296875.9,85871.54375,-0.49343037605285645,9587792019456.0,217270730752.0
551,8291,3936,896,103,1,7862,5,3,51,25,292913.55,76889.45,-0.5586777329444885,6317623214080.0,327571603456.0
552,124,3335,32,74,1,1846,1,3,8,55,392563.275,163412.9125,-0.21499864757061005,252768026624.0,305763450880.0
553,7909,3203,504,10,0,790,29,99,40,16,176093.75,82955.875,-0.5908001065254211,3986098225152.0,664171249664.0
554,7237,3312,1793,10,1,177,98,36,2,94,155805.0,66949.59375,-0.700398862361908,10446433157120.0,964359749632.0
555,92,3376,3,27,1,1841,2,31,5,0,368184.7,196406.275,-0.12383507192134857,98535022592.0,326050381824.0
556,57,3206,1,245,0,462,2,65,25,7,338095.95,217067.35,-0.07688351720571518,31896322048.0,687860350976.0
557,7855,3315,243,74,63,128,99,99,80,87,100856.44375,60403.075,-0.7024303078651428,2616228577280.0,3196966141952.0
558,2021,3900,5,1628,58,214,81,51,40,76,171592.075,92503.825,-0.6739658117294312,385222443008.0,4197209604096.0
559,7595,3215,610,1261,6,6348,100,24,47,92,150316.5,58609.1,-0.7099325060844421,4676911628288.0,2188558598144.0
560,805,3159,0,5,2,655,98,36,57,16,212099.65,158610.55,-0.4408137798309326,164028809216.0,1007168913408.0
561,8031,3248,39,123,63,6280,98,99,81,87,100017.0625,56465.96875,-0.7068859934806824,1826810888192.0,3220896219136.0
562,35,2768,1,28,1,193,2,24,1,3,477597.35,312096.575,0.4220864474773407,18253436928.0,310768238592.0
563,7967,3896,1009,68,0,1877,27,20,18,74,256467.95,70659.7875,-0.5908247232437134,6621448110080.0,501141471232.0
564,5276,3281,1,51,1,1899,62,4,5,15,241239.1,95044.3125,-0.6402403116226196,992841629696.0,594281431040.0
565,7264,3243,317,1433,0,6322,100,18,0,95,171105.9875,63040.6625,-0.7107658982276917,3118184267776.0,2129142218752.0
566,955,3575,0,122,2,1678,1,60,54,16,264797.125,128871.1125,-0.49911174178123474,227459858432.0,578745991168.0
567,7901,3952,743,5,1,753,21,28,55,15,252001.75,82167.025,-0.5770717859268188,5207034953728.0,406455844864.0
568,197,3207,1,37,1,3856,3,34,21,24,352982.45,173464.9,-0.18858814239501953,180080640000.0,394191306752.0
569,434,3376,14,1,1,206,1,3,19,0,421874.1,210417.4,-0.1339675933122635,154745585664.0,176462594048.0
570,178,3903,9,6,1,790,2,4,8,3,392698.9,180574.5,-0.3216482102870941,105885433856.0,189368008704.0
571,89,3137,1,26,2,1800,2,7,56,44,386220.65,176992.1625,-0.008388676680624485,86277128192.0,330612408320.0
572,7218,3247,1985,25,1,7498,7,37,41,11,257439.075,83516.225,-0.5619046688079834,11693236158464.0,356190289920.0
573,1804,3600,113,88,6,31,96,99,19,40,120076.475,117629.8875,-0.6967349052429199,893731209216.0,1402246004736.0
574,7229,2775,1074,21,0,9,93,4,4,65,196963.6625,74364.18125,-0.6933383345603943,6757632442368.0,792172429312.0
575,506,3391,0,27,1,22,2,35,21,15,362858.1,196940.325,-0.21043972671031952,88887033856.0,386100822016.0
576,130,3879,30,58,1,368,98,59,24,55,196511.85,148169.65,-0.5036060214042664,189655023616.0,1180894756864.0
577,861,2344,49,21,0,1225,1,0,12,0,458921.8,218066.45,0.06209567189216614,445450813440.0,138050666496.0
578,89,3919,1,30,1,214,1,0,53,43,403787.325,164407.0125,-0.30092906951904297,28419842048.0,264852291584.0
579,3941,3871,13,246,0,233,30,4,20,20,299322.6,104106.525,-0.5937426686286926,761109151744.0,562436112384.0
580,226,3876,30,484,70,823,97,27,56,52,192882.875,120882.175,-0.5703078508377075,222965104640.0,3627255332864.0
581,6258,3894,0,6,0,790,29,77,5,27,207683.5375,89804.96875,-0.5833231210708618,1118211801088.0,608799227904.0
582,61,3214,5,37,1,239,99,66,29,16,247893.05,234039.075,-0.05557660758495331,44937596928.0,1188757110784.0
583,4986,2758,17,1988,4,7950,98,81,47,63,117955.55,73521.6,-0.7074084281921387,1245018849280.0,2885697142784.0
584,765,3280,0,561,36,774,99,96,44,19,131228.325,138906.9,-0.5487456321716309,161406713856.0,2810166116352.0
585,171,2774,9,9,0,1750,2,0,20,15,475276.1,216827.35,0.14728519320487976,139687673856.0,159861194752.0
586,7292,3327,1934,11,2,438,1,6,6,23,293689.85,87784.05,-0.546132504940033,11187450281984.0,238397030400.0
587,7778,3855,542,6,0,1294,2,28,23,8,282560.05,86769.4875,-0.5480167865753174,4176239656960.0,241374789632.0
588,7750,3848,1537,10,1,205,99,35,29,96,153818.375,62721.55625,-0.7020308971405029,9226039590912.0,980936491008.0
589,7389,3216,1150,118,1,6966,98,19,83,33,167568.4125,69006.88125,-0.707133948802948,7428396023808.0,964135419904.0
590,762,3279,0,37,1,1545,25,59,38,15,270217.3,151674.6,-0.3814676105976105,189010558976.0,637963272192.0
591,493,3923,0,1105,58,713,66,19,63,14,234389.775,129976.8,-0.5920584201812744,111831687168.0,3507822788608.0
592,7818,3849,385,5,63,7478,98,77,89,95,115037.45,54305.6375,-0.7039692401885986,3604954480640.0,3072283115520.0
593,7715,3888,263,27,1,758,22,31,54,15,249886.75,83367.43125,-0.5777818560600281,2717238951936.0,442008141824.0
594,4219,2782,14,11,5,7825,30,82,47,63,187093.475,82808.56875,-0.5931656360626221,1091579478016.0,834084339712.0
595,7467,3240,1601,59,6,7478,98,82,33,91,112429.05,60191.93125,-0.7069362998008728,9769771335680.0,1288656388096.0
596,8057,3967,126,103,1,217,57,30,53,91,207728.4625,64876.24375,-0.6352747678756714,2055598374912.0,808839282688.0
597,7779,3311,526,11,5,1777,2,92,23,8,199965.125,86185.9,-0.5475773811340332,4112113467392.0,591204712448.0
598,7993,3791,1999,6,0,1224,98,0,17,12,190375.875,79037.2875,-0.7031121850013733,11670953918464.0,728906006528.0
599,8130,3407,554,37,0,6344,98,22,18,31,171633.25,72258.36875,-0.7073261141777039,4483179347968.0,850241257472.0
600,3930,3889,48,17,0,247,29,4,19,8,308189.0,109196.65,-0.5854263305664062,938904780800.0,345130532864.0
601,61,3281,0,25,57,1007,99,93,29,15,177716.175,198545.875,-0.1654711365699768,47354241024.0,3068604973056.0
602,3829,3923,15,1993,58,1398,98,76,85,9,126557.125,89174.3875,-0.703433096408844,794351370240.0,4580127014912.0
603,7853,3849,866,24,3,752,98,77,34,11,119790.875,78667.96875,-0.7007984519004822,5828403789824.0,1048769200128.0
604,7074,3888,786,1006,0,7813,100,100,40,20,107421.2,74877.00625,-0.711188018321991,5540780441600.0,1929193455616.0
605,7512,3912,1998,123,1,6345,98,0,52,35,181241.425,70217.64375,-0.7063722610473633,11768913985536.0,899969581056.0
606,8047,3859,121,87,9,7870,1,30,75,91,257996.15,62339.7875,-0.5528278946876526,2307439460352.0,725469757440.0
607,1,3958,14,234,0,1993,2,0,20,0,391183.775,160341.95,-0.38687896728515625,144558735360.0,334975401984.0
608,210,840,2,36,0,170,1,0,58,8,649879.9,390210.1,0.9561600089073181,52998389760.0,187426537472.0
609,29,3872,7,483,70,808,94,93,93,47,141035.325,125901.4875,-0.5167028903961182,70364160000.0,3866548240384.0
610,6507,3903,2,58,48,1334,89,91,84,10,120302.8875,79873.9625,-0.6838001608848572,1191642923008.0,2546457116672.0
611,7973,2896,926,10,1,1334,98,35,51,31,156749.6,73653.5375,-0.7013457417488098,6177724301312.0,899399548928.0
612,165,3886,0,201,1,171,1,4,53,12,381054.575,168589.925,-0.3680102825164795,34961281024.0,388282613760.0
613,165,3889,9,1078,0,886,13,3,86,8,361812.275,144903.125,-0.4179573953151703,107124482048.0,1196191383552.0
614,8345,3959,1792,24,1,23,26,29,41,91,241298.0,66808.5625,-0.5858866572380066,10628578148352.0,546887106560.0
615,8058,3952,241,21,6,7481,57,31,74,68,193945.65,63001.625,-0.6388624310493469,2909563256832.0,868653203456.0
616,707,3248,29,1042,6,200,97,31,32,92,195216.0,118222.775,-0.5089472532272339,278850568192.0,2080791855104.0
617,7508,3248,89,34,57,6327,98,27,81,84,150795.275,57916.91875,-0.703698456287384,1993481781248.0,2757539397632.0
618,29,3903,0,483,22,214,81,28,48,44,224807.05,145832.175,-0.4826376140117645,12855040000.0,1965055541248.0
619,1733,3248,29,970,0,7497,100,71,62,52,150725.95,96898.05,-0.7118611335754395,723651198976.0,1958293274624.0
620,7517,3208,1889,117,6,6960,98,19,95,94,155727.5625,54748.54375,-0.7072800397872925,11234139176960.0,1201429020672.0
621,7764,3262,1309,58,2,6385,25,23,31,92,241484.7,64914.25,-0.5902805328369141,8286561107968.0,574769790976.0
622,60,3280,0,4,63,17,94,97,29,15,207085.45,240697.9,0.020526738837361336,11064960000.0,3290921172992.0
623,101,3888,1,483,8,214,62,31,55,43,241663.25,142979.725,-0.465876966714859,30508802048.0,1397531082752.0
624,1059,3328,31,36,0,766,2,90,30,99,254317.675,112580.425,-0.4284195601940155,371014402048.0,758889250816.0
625,7701,2888,126,58,7,7472,29,44,99,96,213847.375,58598.675,-0.5968915820121765,2258289033216.0,858024312832.0
626,139,3534,2,56,7,16,98,28,26,56,229030.1,174925.8125,-0.3230305016040802,35020800000.0,1234860638208.0
627,7970,3215,731,58,1,759,21,23,9,0,258991.025,89672.55625,-0.5783918499946594,5157825806336.0,390946095104.0
628,1214,3296,1,827,7,332,99,59,38,6,159709.35,136247.2375,-0.6502113938331604,228564484096.0,1922840657920.0
629,8027,3327,905,75,7,335,93,71,79,53,127166.625,67063.78125,-0.6934333443641663,6043161591808.0,1253236015104.0
630,29,3904,0,26,5,81,30,2,21,8,338919.9,193975.3,-0.30386975407600403,8003200000.0,525827964928.0
631,84,2761,22,9,0,278,2,1,20,15,533202.3,283847.2,0.38282549381256104,137404153856.0,167312506880.0
632,7074,3504,554,986,0,6392,99,2,45,27,187436.2375,73545.05,-0.7095014452934265,4301101727744.0,1622947921920.0
633,7847,3960,1410,71,0,6862,71,20,15,21,204482.5875,76590.3625,-0.6645087003707886,8835531014144.0,694082732032.0
634,861,2263,49,9,0,1329,1,3,16,15,459192.6,214219.825,0.11837320029735565,449244725248.0,165917769728.0
635,8100,2360,46,26,0,1225,2,0,12,7,324306.6,93370.1125,-0.40124428272247314,1690256015360.0,154093092864.0
636,7522,3447,1889,117,6,6479,98,19,95,65,156415.45,60398.16875,-0.7070103883743286,11217462624256.0,1164283478016.0
637,245,3932,0,38,58,1385,89,84,50,11,152567.225,140292.8875,-0.5482602715492249,93174407168.0,2972099018752.0
638,477,3887,31,19,7,2033,94,99,33,16,127200.4,128770.175,-0.6105970740318298,315919958016.0,1343635324928.0
639,2882,3841,62,208,0,179,29,4,18,8,312321.425,119150.8,-0.5917373895645142,825668468736.0,509822238720.0
640,7586,3767,1515,24,0,7158,30,3,54,15,271113.35,78358.125,-0.5995153188705444,9338494124032.0,366666711040.0
641,3909,3872,47,14,1,200,1,4,17,8,330346.15,113902.5,-0.5371551513671875,928414695424.0,194007203840.0
642,7826,3859,127,32,4,758,66,51,60,15,172769.275,78861.49375,-0.6469887495040894,2040241848320.0,851644776448.0
643,1989,3214,44,201,0,777,24,94,30,31,209164.3125,121972.425,-0.5847277045249939,599870144512.0,909121880064.0
644,8166,3895,125,451,7,7382,61,16,24,95,201119.625,61124.4125,-0.6476210355758667,2330832666624.0,1262398210048.0
645,572,3248,28,27,1,974,97,96,31,32,160795.3125,159230.475,-0.4249786138534546,278465282048.0,1273916162048.0
646,273,3747,1,1065,7,649,98,3,33,8,221764.475,149615.4125,-0.5452053546905518,76319367168.0,1920510853120.0
647,189,3800,48,9,0,1329,9,3,16,15,396364.275,160613.3625,-0.34621626138687134,327143030784.0,221589258240.0
648,8107,3449,1662,57,1,7598,69,4,5,15,214469.35,78718.0625,-0.6603648066520691,10197882896384.0,630525853696.0
649,8018,3863,785,7,0,823,2,25,34,11,284552.65,85190.525,-0.5483051538467407,5444996169728.0,241416372224.0
650,924,3416,62,426,1,6321,99,28,16,79,195281.15,102309.98125,-0.637582004070282,708879974400.0,1352723070976.0
651,7234,3919,1815,53,1,7814,2,4,44,0,298724.4,85120.1,-0.5537958145141602,10837150400512.0,233000140800.0
652,44,3218,5,58,1,1800,28,3,33,16,376280.2,188866.025,-0.13465650379657745,98923511808.0,427376771072.0
653,857,3784,62,17,1,822,2,3,53,15,362680.575,140045.1125,-0.5065931677818298,496613130240.0,233332883456.0
654,2045,3233,3,1797,63,22,93,94,30,31,127066.3125,117244.8125,-0.6925480365753174,372156137472.0,4698534313984.0
655,4363,3920,14,1993,58,6793,98,77,87,5,123366.225,84066.7125,-0.7070361375808716,1078999711744.0,4563351896064.0
656,877,1704,62,13,0,841,0,0,11,8,523865.65,280469.2,0.42662227153778076,500787838976.0,134303727616.0
657,3794,2896,14,38,57,7670,98,79,20,1,126818.975,101323.31875,-0.7035011053085327,1011941244928.0,2847053709312.0
658,7844,3201,1406,58,3,6961,7,23,31,60,260194.0,72051.2,-0.5619350671768188,8818140381184.0,458145103872.0
659,7763,3833,1018,7,2,749,2,60,34,11,234866.675,85778.45,-0.5474027395248413,6590866391040.0,408153030656.0
660,1573,3407,989,981,0,6328,100,22,34,59,201139.05,98655.525,-0.7111151218414307,5568353796096.0,1769682763776.0
661,6978,3151,490,965,0,7432,99,63,50,20,138378.8375,75171.3625,-0.709990382194519,3994649624576.0,1786019315712.0
662,866,1864,974,10,0,1353,1,3,16,0,442384.55,231451.175,0.12574982643127441,5186990899200.0,145200627712.0
663,413,3903,15,27,17,214,10,0,15,60,338766.625,141158.3625,-0.42241838574409485,156501753856.0,848984145920.0
664,326,3278,29,17,1,1264,2,16,12,51,382598.275,171047.4,-0.1472952663898468,251340783616.0,321594327040.0
665,8413,2199,46,7,2,6927,17,4,18,44,278864.025,82816.14375,-0.37422534823417664,1952752074752.0,355331735552.0
666,92,3272,14,43,0,169,1,7,7,7,469251.7,240847.05,0.040071818977594376,93860478976.0,204913311744.0
667,7932,2927,926,107,7,1334,98,97,28,94,102617.875,61605.60625,-0.7023636698722839,6170586644480.0,1406590779392.0
668,6978,3137,482,37,0,6344,99,56,10,4,146690.8875,81658.86875,-0.7089512348175049,3913998663680.0,928179683328.0
669,109,3916,1,1,5,686,61,19,37,15,264679.3,164783.8625,-0.4098581075668335,49120006144.0,785084448768.0
670,7332,3967,1150,70,0,7601,70,3,14,15,222795.15,79159.38125,-0.663186252117157,7441639014400.0,627454246912.0
671,7771,3376,897,969,0,6985,99,55,2,62,141942.4125,68289.9625,-0.709344208240509,6200229363712.0,1789408575488.0
672,7845,2888,127,32,1,7369,98,76,42,7,126120.075,76888.41875,-0.7041773796081543,2284718653440.0,1002178871296.0
673,7597,3894,916,24,3,6664,98,51,54,8,136440.2625,74439.63125,-0.7059608697891235,6255508717568.0,979944996864.0
674,162,2985,62,21,0,1847,2,0,19,14,443826.0,195950.15,-0.020024476572871208,413019537408.0,168563507200.0
675,8031,3760,455,71,62,182,98,99,81,94,101237.05,58117.2125,-0.7010696530342102,3734275883008.0,3161890750464.0
676,7842,3720,1309,24,0,7409,31,25,34,12,247347.175,79800.68125,-0.6009189486503601,8337495162880.0,428651905024.0
677,51,3408,0,53,62,2046,97,26,12,96,216133.55,134057.1,-0.3580198884010315,83516162048.0,3031016144896.0
678,165,3783,49,25,0,1225,2,4,11,15,405799.525,165694.6125,-0.32873764634132385,324291166208.0,190013784064.0
679,8026,2248,127,33,1,214,26,15,37,7,270539.35,96034.15625,-0.3777136504650116,2055212761088.0,399038185472.0
680,7971,3297,1150,37,1,1217,7,23,1,3,274223.275,89564.3875,-0.5565147995948792,7319987945472.0,289428963328.0
681,7384,3248,1247,10,0,6388,98,35,46,11,162109.3625,76161.1,-0.7075003981590271,7903080611840.0,853610856448.0
682,7426,3263,28,571,63,718,98,45,38,99,140020.675,61329.23125,-0.7015653848648071,1462270689280.0,3471022751744.0
683,111,3801,6,1006,2,721,25,24,39,15,300694.4,158009.075,-0.3905095160007477,76344967168.0,1344190021632.0
684,8212,3264,1,38,7,6358,25,0,19,31,261842.425,77139.35,-0.5851116180419922,1666604728320.0,562588942336.0
